"l1","l2","a11","a12","a21","a22","N1","N2"
13,12,0.1,0.9,0.1,1,120,0
14,12,0.1,0.9,0.1,1,130,0
15,12,0.1,0.9,0.1,1,140,0
16,12,0.1,0.9,0.1,1,150,0
17,12,0.1,0.9,0.1,1,160,0
18,12,0.1,0.9,0.1,1,170,0
19,12,0.1,0.9,0.1,1,180,0
20,12,0.1,0.9,0.1,1,190,0
10,13,0.1,0.9,0.1,1,0,12
11,13,0.1,0.9,0.1,1,0,12
12,13,0.1,0.9,0.1,1,19.9999999999999,10
13,13,0.1,0.9,0.1,1,120,0
14,13,0.1,0.9,0.1,1,130,0
15,13,0.1,0.9,0.1,1,140,0
16,13,0.1,0.9,0.1,1,150,0
17,13,0.1,0.9,0.1,1,160,0
18,13,0.1,0.9,0.1,1,170,0
19,13,0.1,0.9,0.1,1,180,0
20,13,0.1,0.9,0.1,1,190,0
10,14,0.1,0.9,0.1,1,0,13
11,14,0.1,0.9,0.1,1,0,13
12,14,0.1,0.9,0.1,1,0,13
13,14,0.1,0.9,0.1,1,29.9999999999999,10
14,14,0.1,0.9,0.1,1,130,0
15,14,0.1,0.9,0.1,1,140,0
16,14,0.1,0.9,0.1,1,150,0
17,14,0.1,0.9,0.1,1,160,0
18,14,0.1,0.9,0.1,1,170,0
19,14,0.1,0.9,0.1,1,180,0
20,14,0.1,0.9,0.1,1,190,0
10,15,0.1,0.9,0.1,1,0,14
11,15,0.1,0.9,0.1,1,0,14
12,15,0.1,0.9,0.1,1,0,14
13,15,0.1,0.9,0.1,1,0,14
14,15,0.1,0.9,0.1,1,40.0000000000001,10
15,15,0.1,0.9,0.1,1,140,0
16,15,0.1,0.9,0.1,1,150,0
17,15,0.1,0.9,0.1,1,160,0
18,15,0.1,0.9,0.1,1,170,0
19,15,0.1,0.9,0.1,1,180,0
20,15,0.1,0.9,0.1,1,190,0
10,16,0.1,0.9,0.1,1,0,15
11,16,0.1,0.9,0.1,1,0,15
12,16,0.1,0.9,0.1,1,0,15
13,16,0.1,0.9,0.1,1,0,15
14,16,0.1,0.9,0.1,1,0,15
15,16,0.1,0.9,0.1,1,50,10
16,16,0.1,0.9,0.1,1,150,0
17,16,0.1,0.9,0.1,1,160,0
18,16,0.1,0.9,0.1,1,170,0
19,16,0.1,0.9,0.1,1,180,0
20,16,0.1,0.9,0.1,1,190,0
10,17,0.1,0.9,0.1,1,0,16
11,17,0.1,0.9,0.1,1,0,16
12,17,0.1,0.9,0.1,1,0,16
13,17,0.1,0.9,0.1,1,0,16
14,17,0.1,0.9,0.1,1,0,16
15,17,0.1,0.9,0.1,1,0,16
16,17,0.1,0.9,0.1,1,60,10
17,17,0.1,0.9,0.1,1,160,0
18,17,0.1,0.9,0.1,1,170,0
19,17,0.1,0.9,0.1,1,180,0
20,17,0.1,0.9,0.1,1,190,0
10,18,0.1,0.9,0.1,1,0,17
11,18,0.1,0.9,0.1,1,0,17
12,18,0.1,0.9,0.1,1,0,17
13,18,0.1,0.9,0.1,1,0,17
14,18,0.1,0.9,0.1,1,0,17
15,18,0.1,0.9,0.1,1,0,17
16,18,0.1,0.9,0.1,1,0,17
17,18,0.1,0.9,0.1,1,70,10
18,18,0.1,0.9,0.1,1,170,0
19,18,0.1,0.9,0.1,1,180,0
20,18,0.1,0.9,0.1,1,190,0
10,19,0.1,0.9,0.1,1,0,18
11,19,0.1,0.9,0.1,1,0,18
12,19,0.1,0.9,0.1,1,0,18
13,19,0.1,0.9,0.1,1,0,18
14,19,0.1,0.9,0.1,1,0,18
15,19,0.1,0.9,0.1,1,0,18
16,19,0.1,0.9,0.1,1,0,18
17,19,0.1,0.9,0.1,1,0,18
18,19,0.1,0.9,0.1,1,80.0000000000001,10
19,19,0.1,0.9,0.1,1,180,0
20,19,0.1,0.9,0.1,1,190,0
10,20,0.1,0.9,0.1,1,0,19
11,20,0.1,0.9,0.1,1,0,19
12,20,0.1,0.9,0.1,1,0,19
13,20,0.1,0.9,0.1,1,0,19
14,20,0.1,0.9,0.1,1,0,19
15,20,0.1,0.9,0.1,1,0,19
16,20,0.1,0.9,0.1,1,0,19
17,20,0.1,0.9,0.1,1,0,19
18,20,0.1,0.9,0.1,1,0,19
19,20,0.1,0.9,0.1,1,89.9999999999999,10
20,20,0.1,0.9,0.1,1,190,0
10,10,0.3,0.9,0.1,1,4.28571428571429,8.57142857142857
11,10,0.3,0.9,0.1,1,9.04761904761905,8.0952380952381
12,10,0.3,0.9,0.1,1,13.8095238095238,7.61904761904762
13,10,0.3,0.9,0.1,1,18.5714285714286,7.14285714285714
14,10,0.3,0.9,0.1,1,23.3333333333333,6.66666666666667
15,10,0.3,0.9,0.1,1,28.0952380952381,6.19047619047619
16,10,0.3,0.9,0.1,1,32.8571428571429,5.71428571428571
17,10,0.3,0.9,0.1,1,37.6190476190476,5.23809523809524
18,10,0.3,0.9,0.1,1,42.3809523809524,4.76190476190476
19,10,0.3,0.9,0.1,1,47.1428571428572,4.28571428571428
20,10,0.3,0.9,0.1,1,51.9047619047619,3.80952380952381
10,11,0.3,0.9,0.1,1,0,10
11,11,0.3,0.9,0.1,1,4.76190476190476,9.52380952380952
12,11,0.3,0.9,0.1,1,9.52380952380953,9.04761904761905
13,11,0.3,0.9,0.1,1,14.2857142857143,8.57142857142857
14,11,0.3,0.9,0.1,1,19.0476190476191,8.0952380952381
15,11,0.3,0.9,0.1,1,23.8095238095238,7.61904761904762
16,11,0.3,0.9,0.1,1,28.5714285714286,7.14285714285714
17,11,0.3,0.9,0.1,1,33.3333333333333,6.66666666666667
18,11,0.3,0.9,0.1,1,38.0952380952381,6.19047619047619
19,11,0.3,0.9,0.1,1,42.8571428571429,5.71428571428571
20,11,0.3,0.9,0.1,1,47.6190476190476,5.23809523809524
10,12,0.3,0.9,0.1,1,0,11
11,12,0.3,0.9,0.1,1,0.476190476190475,10.9523809523810
12,12,0.3,0.9,0.1,1,5.23809523809524,10.4761904761905
13,12,0.3,0.9,0.1,1,10,10
14,12,0.3,0.9,0.1,1,14.7619047619048,9.52380952380952
15,12,0.3,0.9,0.1,1,19.5238095238095,9.04761904761905
16,12,0.3,0.9,0.1,1,24.2857142857143,8.57142857142857
17,12,0.3,0.9,0.1,1,29.0476190476191,8.0952380952381
18,12,0.3,0.9,0.1,1,33.8095238095238,7.61904761904762
19,12,0.3,0.9,0.1,1,38.5714285714286,7.14285714285714
20,12,0.3,0.9,0.1,1,43.3333333333333,6.66666666666667
10,13,0.3,0.9,0.1,1,0,12
11,13,0.3,0.9,0.1,1,0,12
12,13,0.3,0.9,0.1,1,0.95238095238095,11.9047619047619
13,13,0.3,0.9,0.1,1,5.71428571428571,11.4285714285714
14,13,0.3,0.9,0.1,1,10.4761904761905,10.9523809523810
15,13,0.3,0.9,0.1,1,15.2380952380952,10.4761904761905
16,13,0.3,0.9,0.1,1,20,10
17,13,0.3,0.9,0.1,1,24.7619047619048,9.52380952380952
18,13,0.3,0.9,0.1,1,29.5238095238095,9.04761904761905
19,13,0.3,0.9,0.1,1,34.2857142857143,8.57142857142857
20,13,0.3,0.9,0.1,1,39.0476190476191,8.0952380952381
10,14,0.3,0.9,0.1,1,0,13
11,14,0.3,0.9,0.1,1,0,13
12,14,0.3,0.9,0.1,1,0,13
13,14,0.3,0.9,0.1,1,1.42857142857142,12.8571428571429
14,14,0.3,0.9,0.1,1,6.19047619047619,12.3809523809524
15,14,0.3,0.9,0.1,1,10.9523809523809,11.9047619047619
16,14,0.3,0.9,0.1,1,15.7142857142857,11.4285714285714
17,14,0.3,0.9,0.1,1,20.4761904761905,10.9523809523810
18,14,0.3,0.9,0.1,1,25.2380952380952,10.4761904761905
19,14,0.3,0.9,0.1,1,30,10
20,14,0.3,0.9,0.1,1,34.7619047619048,9.52380952380952
10,15,0.3,0.9,0.1,1,0,14
11,15,0.3,0.9,0.1,1,0,14
12,15,0.3,0.9,0.1,1,0,14
13,15,0.3,0.9,0.1,1,0,14
14,15,0.3,0.9,0.1,1,1.90476190476191,13.8095238095238
15,15,0.3,0.9,0.1,1,6.66666666666667,13.3333333333333
16,15,0.3,0.9,0.1,1,11.4285714285714,12.8571428571429
17,15,0.3,0.9,0.1,1,16.1904761904762,12.3809523809524
18,15,0.3,0.9,0.1,1,20.9523809523810,11.9047619047619
19,15,0.3,0.9,0.1,1,25.7142857142857,11.4285714285714
20,15,0.3,0.9,0.1,1,30.4761904761905,10.9523809523810
10,16,0.3,0.9,0.1,1,0,15
11,16,0.3,0.9,0.1,1,0,15
12,16,0.3,0.9,0.1,1,0,15
13,16,0.3,0.9,0.1,1,0,15
14,16,0.3,0.9,0.1,1,0,15
15,16,0.3,0.9,0.1,1,2.38095238095238,14.7619047619048
16,16,0.3,0.9,0.1,1,7.14285714285714,14.2857142857143
17,16,0.3,0.9,0.1,1,11.9047619047619,13.8095238095238
18,16,0.3,0.9,0.1,1,16.6666666666667,13.3333333333333
19,16,0.3,0.9,0.1,1,21.4285714285714,12.8571428571429
20,16,0.3,0.9,0.1,1,26.1904761904762,12.3809523809524
10,17,0.3,0.9,0.1,1,0,16
11,17,0.3,0.9,0.1,1,0,16
12,17,0.3,0.9,0.1,1,0,16
13,17,0.3,0.9,0.1,1,0,16
14,17,0.3,0.9,0.1,1,0,16
15,17,0.3,0.9,0.1,1,0,16
16,17,0.3,0.9,0.1,1,2.85714285714286,15.7142857142857
17,17,0.3,0.9,0.1,1,7.61904761904762,15.2380952380952
18,17,0.3,0.9,0.1,1,12.3809523809524,14.7619047619048
19,17,0.3,0.9,0.1,1,17.1428571428571,14.2857142857143
20,17,0.3,0.9,0.1,1,21.9047619047619,13.8095238095238
10,18,0.3,0.9,0.1,1,0,17
11,18,0.3,0.9,0.1,1,0,17
12,18,0.3,0.9,0.1,1,0,17
13,18,0.3,0.9,0.1,1,0,17
14,18,0.3,0.9,0.1,1,0,17
15,18,0.3,0.9,0.1,1,0,17
16,18,0.3,0.9,0.1,1,0,17
17,18,0.3,0.9,0.1,1,3.33333333333333,16.6666666666667
18,18,0.3,0.9,0.1,1,8.0952380952381,16.1904761904762
19,18,0.3,0.9,0.1,1,12.8571428571429,15.7142857142857
20,18,0.3,0.9,0.1,1,17.6190476190476,15.2380952380952
10,19,0.3,0.9,0.1,1,0,18
11,19,0.3,0.9,0.1,1,0,18
12,19,0.3,0.9,0.1,1,0,18
13,19,0.3,0.9,0.1,1,0,18
14,19,0.3,0.9,0.1,1,0,18
15,19,0.3,0.9,0.1,1,0,18
16,19,0.3,0.9,0.1,1,0,18
17,19,0.3,0.9,0.1,1,0,18
18,19,0.3,0.9,0.1,1,3.80952380952381,17.6190476190476
19,19,0.3,0.9,0.1,1,8.57142857142858,17.1428571428571
20,19,0.3,0.9,0.1,1,13.3333333333333,16.6666666666667
10,20,0.3,0.9,0.1,1,0,19
11,20,0.3,0.9,0.1,1,0,19
12,20,0.3,0.9,0.1,1,0,19
13,20,0.3,0.9,0.1,1,0,19
14,20,0.3,0.9,0.1,1,0,19
15,20,0.3,0.9,0.1,1,0,19
16,20,0.3,0.9,0.1,1,0,19
17,20,0.3,0.9,0.1,1,0,19
18,20,0.3,0.9,0.1,1,0,19
19,20,0.3,0.9,0.1,1,4.28571428571428,18.5714285714286
20,20,0.3,0.9,0.1,1,9.04761904761904,18.0952380952381
10,10,0.5,0.9,0.1,1,2.19512195121951,8.78048780487805
11,10,0.5,0.9,0.1,1,4.63414634146342,8.53658536585366
12,10,0.5,0.9,0.1,1,7.07317073170732,8.29268292682927
13,10,0.5,0.9,0.1,1,9.51219512195122,8.04878048780488
14,10,0.5,0.9,0.1,1,11.9512195121951,7.80487804878049
15,10,0.5,0.9,0.1,1,14.3902439024390,7.5609756097561
16,10,0.5,0.9,0.1,1,16.8292682926829,7.31707317073171
17,10,0.5,0.9,0.1,1,19.2682926829268,7.07317073170732
18,10,0.5,0.9,0.1,1,21.7073170731707,6.82926829268293
19,10,0.5,0.9,0.1,1,24.1463414634146,6.58536585365854
20,10,0.5,0.9,0.1,1,26.5853658536585,6.34146341463415
10,11,0.5,0.9,0.1,1,0,10
11,11,0.5,0.9,0.1,1,2.4390243902439,9.7560975609756
12,11,0.5,0.9,0.1,1,4.8780487804878,9.51219512195122
13,11,0.5,0.9,0.1,1,7.31707317073171,9.26829268292683
14,11,0.5,0.9,0.1,1,9.7560975609756,9.02439024390244
15,11,0.5,0.9,0.1,1,12.1951219512195,8.78048780487805
16,11,0.5,0.9,0.1,1,14.6341463414634,8.53658536585366
17,11,0.5,0.9,0.1,1,17.0731707317073,8.29268292682927
18,11,0.5,0.9,0.1,1,19.5121951219512,8.04878048780488
19,11,0.5,0.9,0.1,1,21.9512195121951,7.80487804878049
20,11,0.5,0.9,0.1,1,24.390243902439,7.5609756097561
10,12,0.5,0.9,0.1,1,0,11
11,12,0.5,0.9,0.1,1,0.243902439024389,10.9756097560976
12,12,0.5,0.9,0.1,1,2.68292682926829,10.7317073170732
13,12,0.5,0.9,0.1,1,5.1219512195122,10.4878048780488
14,12,0.5,0.9,0.1,1,7.5609756097561,10.2439024390244
15,12,0.5,0.9,0.1,1,10,10
16,12,0.5,0.9,0.1,1,12.4390243902439,9.7560975609756
17,12,0.5,0.9,0.1,1,14.8780487804878,9.51219512195122
18,12,0.5,0.9,0.1,1,17.3170731707317,9.26829268292683
19,12,0.5,0.9,0.1,1,19.7560975609756,9.02439024390244
20,12,0.5,0.9,0.1,1,22.1951219512195,8.78048780487805
10,13,0.5,0.9,0.1,1,0,12
11,13,0.5,0.9,0.1,1,0,12
12,13,0.5,0.9,0.1,1,0.487804878048779,11.9512195121951
13,13,0.5,0.9,0.1,1,2.92682926829268,11.7073170731707
14,13,0.5,0.9,0.1,1,5.36585365853658,11.4634146341463
15,13,0.5,0.9,0.1,1,7.80487804878049,11.2195121951220
16,13,0.5,0.9,0.1,1,10.2439024390244,10.9756097560976
17,13,0.5,0.9,0.1,1,12.6829268292683,10.7317073170732
18,13,0.5,0.9,0.1,1,15.1219512195122,10.4878048780488
19,13,0.5,0.9,0.1,1,17.5609756097561,10.2439024390244
20,13,0.5,0.9,0.1,1,20,10
10,14,0.5,0.9,0.1,1,0,13
11,14,0.5,0.9,0.1,1,0,13
12,14,0.5,0.9,0.1,1,0,13
13,14,0.5,0.9,0.1,1,0.731707317073168,12.9268292682927
14,14,0.5,0.9,0.1,1,3.17073170731707,12.6829268292683
15,14,0.5,0.9,0.1,1,5.60975609756097,12.4390243902439
16,14,0.5,0.9,0.1,1,8.04878048780488,12.1951219512195
17,14,0.5,0.9,0.1,1,10.4878048780488,11.9512195121951
18,14,0.5,0.9,0.1,1,12.9268292682927,11.7073170731707
19,14,0.5,0.9,0.1,1,15.3658536585366,11.4634146341463
20,14,0.5,0.9,0.1,1,17.8048780487805,11.2195121951220
10,15,0.5,0.9,0.1,1,0,14
11,15,0.5,0.9,0.1,1,0,14
12,15,0.5,0.9,0.1,1,0,14
13,15,0.5,0.9,0.1,1,0,14
14,15,0.5,0.9,0.1,1,0.975609756097562,13.9024390243902
15,15,0.5,0.9,0.1,1,3.41463414634146,13.6585365853659
16,15,0.5,0.9,0.1,1,5.85365853658537,13.4146341463415
17,15,0.5,0.9,0.1,1,8.29268292682927,13.1707317073171
18,15,0.5,0.9,0.1,1,10.7317073170732,12.9268292682927
19,15,0.5,0.9,0.1,1,13.1707317073171,12.6829268292683
20,15,0.5,0.9,0.1,1,15.6097560975610,12.4390243902439
10,16,0.5,0.9,0.1,1,0,15
11,16,0.5,0.9,0.1,1,0,15
12,16,0.5,0.9,0.1,1,0,15
13,16,0.5,0.9,0.1,1,0,15
14,16,0.5,0.9,0.1,1,0,15
15,16,0.5,0.9,0.1,1,1.21951219512195,14.8780487804878
16,16,0.5,0.9,0.1,1,3.65853658536585,14.6341463414634
17,16,0.5,0.9,0.1,1,6.09756097560976,14.3902439024390
18,16,0.5,0.9,0.1,1,8.53658536585366,14.1463414634146
19,16,0.5,0.9,0.1,1,10.9756097560976,13.9024390243902
20,16,0.5,0.9,0.1,1,13.4146341463415,13.6585365853659
10,17,0.5,0.9,0.1,1,0,16
11,17,0.5,0.9,0.1,1,0,16
12,17,0.5,0.9,0.1,1,0,16
13,17,0.5,0.9,0.1,1,0,16
14,17,0.5,0.9,0.1,1,0,16
15,17,0.5,0.9,0.1,1,0,16
16,17,0.5,0.9,0.1,1,1.46341463414634,15.8536585365854
17,17,0.5,0.9,0.1,1,3.90243902439024,15.6097560975610
18,17,0.5,0.9,0.1,1,6.34146341463415,15.3658536585366
19,17,0.5,0.9,0.1,1,8.78048780487805,15.1219512195122
20,17,0.5,0.9,0.1,1,11.2195121951220,14.8780487804878
10,18,0.5,0.9,0.1,1,0,17
11,18,0.5,0.9,0.1,1,0,17
12,18,0.5,0.9,0.1,1,0,17
13,18,0.5,0.9,0.1,1,0,17
14,18,0.5,0.9,0.1,1,0,17
15,18,0.5,0.9,0.1,1,0,17
16,18,0.5,0.9,0.1,1,0,17
17,18,0.5,0.9,0.1,1,1.70731707317073,16.8292682926829
18,18,0.5,0.9,0.1,1,4.14634146341463,16.5853658536585
19,18,0.5,0.9,0.1,1,6.58536585365854,16.3414634146341
20,18,0.5,0.9,0.1,1,9.02439024390244,16.0975609756098
10,19,0.5,0.9,0.1,1,0,18
11,19,0.5,0.9,0.1,1,0,18
12,19,0.5,0.9,0.1,1,0,18
13,19,0.5,0.9,0.1,1,0,18
14,19,0.5,0.9,0.1,1,0,18
15,19,0.5,0.9,0.1,1,0,18
16,19,0.5,0.9,0.1,1,0,18
17,19,0.5,0.9,0.1,1,0,18
18,19,0.5,0.9,0.1,1,1.95121951219512,17.8048780487805
19,19,0.5,0.9,0.1,1,4.39024390243903,17.5609756097561
20,19,0.5,0.9,0.1,1,6.82926829268293,17.3170731707317
10,20,0.5,0.9,0.1,1,0,19
11,20,0.5,0.9,0.1,1,0,19
12,20,0.5,0.9,0.1,1,0,19
13,20,0.5,0.9,0.1,1,0,19
14,20,0.5,0.9,0.1,1,0,19
15,20,0.5,0.9,0.1,1,0,19
16,20,0.5,0.9,0.1,1,0,19
17,20,0.5,0.9,0.1,1,0,19
18,20,0.5,0.9,0.1,1,0,19
19,20,0.5,0.9,0.1,1,2.19512195121951,18.7804878048780
20,20,0.5,0.9,0.1,1,4.63414634146341,18.5365853658537
10,10,0.1,1,0.1,1,45,4.5
11,10,0.1,1,0.1,1,94.5,0.45
12,10,0.1,1,0.1,1,106.4,0.25
13,10,0.1,1,0.1,1,117,0.18
14,10,0.1,1,0.1,1,127.2,0.15
15,10,0.1,1,0.1,1,137.3,0.13
16,10,0.1,1,0.1,1,147.3,0.12
17,10,0.1,1,0.1,1,157.3,0.11
18,10,0.1,1,0.1,1,167.3,0.1
19,10,0.1,1,0.1,1,177.3,0.09
20,10,0.1,1,0.1,1,187.2,0.09
10,11,0.1,1,0.1,1,4.5,9.45
11,11,0.1,1,0.1,1,50,5
12,11,0.1,1,0.1,1,103.4,0.55
13,11,0.1,1,0.1,1,115.8,0.3
14,11,0.1,1,0.1,1,126.5,0.22
15,11,0.1,1,0.1,1,136.8,0.18
16,11,0.1,1,0.1,1,147,0.15
17,11,0.1,1,0.1,1,157,0.14
18,11,0.1,1,0.1,1,167,0.13
19,11,0.1,1,0.1,1,177,0.12
20,11,0.1,1,0.1,1,187,0.11
10,12,0.1,1,0.1,1,2.5,10.64
11,12,0.1,1,0.1,1,5.5,10.34
12,12,0.1,1,0.1,1,55,5.5
13,12,0.1,1,0.1,1,112.2,0.66
14,12,0.1,1,0.1,1,125.1,0.36
15,12,0.1,1,0.1,1,136,0.26
16,12,0.1,1,0.1,1,146.4,0.21
17,12,0.1,1,0.1,1,156.6,0.18
18,12,0.1,1,0.1,1,166.7,0.16
19,12,0.1,1,0.1,1,176.7,0.15
20,12,0.1,1,0.1,1,186.7,0.14
10,13,0.1,1,0.1,1,1.8,11.7
11,13,0.1,1,0.1,1,3,11.58
12,13,0.1,1,0.1,1,6.6,11.22
13,13,0.1,1,0.1,1,60,6
14,13,0.1,1,0.1,1,120.9,0.78
15,13,0.1,1,0.1,1,134.4,0.42
16,13,0.1,1,0.1,1,145.5,0.3
17,13,0.1,1,0.1,1,156,0.24
18,13,0.1,1,0.1,1,166.2,0.21
19,13,0.1,1,0.1,1,176.4,0.18
20,13,0.1,1,0.1,1,186.4,0.17
10,14,0.1,1,0.1,1,1.5,12.72
11,14,0.1,1,0.1,1,2.2,12.65
12,14,0.1,1,0.1,1,3.6,12.51
13,14,0.1,1,0.1,1,7.8,12.09
14,14,0.1,1,0.1,1,65,6.5
15,14,0.1,1,0.1,1,129.5,0.91
16,14,0.1,1,0.1,1,143.6,0.49
17,14,0.1,1,0.1,1,154.9,0.35
18,14,0.1,1,0.1,1,165.5,0.28
19,14,0.1,1,0.1,1,175.8,0.24
20,14,0.1,1,0.1,1,186,0.21
10,15,0.1,1,0.1,1,1.3,13.73
11,15,0.1,1,0.1,1,1.8,13.68
12,15,0.1,1,0.1,1,2.6,13.6
13,15,0.1,1,0.1,1,4.2,13.44
14,15,0.1,1,0.1,1,9.1,12.95
15,15,0.1,1,0.1,1,70,7
16,15,0.1,1,0.1,1,138,1.05
17,15,0.1,1,0.1,1,152.8,0.56
18,15,0.1,1,0.1,1,164.3,0.4
19,15,0.1,1,0.1,1,175,0.32
20,15,0.1,1,0.1,1,185.4,0.27
10,16,0.1,1,0.1,1,1.2,14.73
11,16,0.1,1,0.1,1,1.5,14.7
12,16,0.1,1,0.1,1,2.1,14.64
13,16,0.1,1,0.1,1,3,14.55
14,16,0.1,1,0.1,1,4.9,14.36
15,16,0.1,1,0.1,1,10.5,13.8
16,16,0.1,1,0.1,1,75,7.5
17,16,0.1,1,0.1,1,146.4,1.2
18,16,0.1,1,0.1,1,161.9,0.64
19,16,0.1,1,0.1,1,173.7,0.45
20,16,0.1,1,0.1,1,184.5,0.36
10,17,0.1,1,0.1,1,1.1,15.73
11,17,0.1,1,0.1,1,1.4,15.7
12,17,0.1,1,0.1,1,1.8,15.66
13,17,0.1,1,0.1,1,2.4,15.6
14,17,0.1,1,0.1,1,3.5,15.49
15,17,0.1,1,0.1,1,5.6,15.28
16,17,0.1,1,0.1,1,12,14.64
17,17,0.1,1,0.1,1,80,8
18,17,0.1,1,0.1,1,154.7,1.36
19,17,0.1,1,0.1,1,171,0.72
20,17,0.1,1,0.1,1,183,0.51
10,18,0.1,1,0.1,1,1,16.73
11,18,0.1,1,0.1,1,1.3,16.7
12,18,0.1,1,0.1,1,1.6,16.67
13,18,0.1,1,0.1,1,2.1,16.62
14,18,0.1,1,0.1,1,2.8,16.55
15,18,0.1,1,0.1,1,4,16.43
16,18,0.1,1,0.1,1,6.4,16.19
17,18,0.1,1,0.1,1,13.6,15.47
18,18,0.1,1,0.1,1,85,8.5
19,18,0.1,1,0.1,1,162.9,1.53
20,18,0.1,1,0.1,1,180,0.81
10,19,0.1,1,0.1,1,0.9,17.73
11,19,0.1,1,0.1,1,1.2,17.7
12,19,0.1,1,0.1,1,1.5,17.67
13,19,0.1,1,0.1,1,1.8,17.64
14,19,0.1,1,0.1,1,2.4,17.58
15,19,0.1,1,0.1,1,3.2,17.5
16,19,0.1,1,0.1,1,4.5,17.37
17,19,0.1,1,0.1,1,7.2,17.1
18,19,0.1,1,0.1,1,15.3,16.29
19,19,0.1,1,0.1,1,90,9
20,19,0.1,1,0.1,1,171,1.71
10,20,0.1,1,0.1,1,0.9,18.72
11,20,0.1,1,0.1,1,1.1,18.7
12,20,0.1,1,0.1,1,1.4,18.67
13,20,0.1,1,0.1,1,1.7,18.64
14,20,0.1,1,0.1,1,2.1,18.6
15,20,0.1,1,0.1,1,2.7,18.54
16,20,0.1,1,0.1,1,3.6,18.45
17,20,0.1,1,0.1,1,5.1,18.3
18,20,0.1,1,0.1,1,8.1,18
19,20,0.1,1,0.1,1,17.1,17.1
20,20,0.1,1,0.1,1,95,9.5
10,10,0.3,1,0.1,1,0,9
11,10,0.3,1,0.1,1,5,8.5
12,10,0.3,1,0.1,1,10,8
13,10,0.3,1,0.1,1,15,7.5
14,10,0.3,1,0.1,1,20,7
15,10,0.3,1,0.1,1,25,6.5
16,10,0.3,1,0.1,1,30,6
17,10,0.3,1,0.1,1,35,5.5
18,10,0.3,1,0.1,1,40,5
19,10,0.3,1,0.1,1,45,4.5
20,10,0.3,1,0.1,1,50,4
10,11,0.3,1,0.1,1,0,10
11,11,0.3,1,0.1,1,0,10
12,11,0.3,1,0.1,1,5,9.5
13,11,0.3,1,0.1,1,10,9
14,11,0.3,1,0.1,1,15,8.5
15,11,0.3,1,0.1,1,20,8
16,11,0.3,1,0.1,1,25,7.5
17,11,0.3,1,0.1,1,30,7
18,11,0.3,1,0.1,1,35,6.5
19,11,0.3,1,0.1,1,40,6
20,11,0.3,1,0.1,1,45,5.5
10,12,0.3,1,0.1,1,0,11
11,12,0.3,1,0.1,1,0,11
12,12,0.3,1,0.1,1,0,11
13,12,0.3,1,0.1,1,5,10.5
14,12,0.3,1,0.1,1,10,10
15,12,0.3,1,0.1,1,15,9.5
16,12,0.3,1,0.1,1,20,9
17,12,0.3,1,0.1,1,25,8.5
18,12,0.3,1,0.1,1,30,8
19,12,0.3,1,0.1,1,35,7.5
20,12,0.3,1,0.1,1,40,7
10,13,0.3,1,0.1,1,0,12
11,13,0.3,1,0.1,1,0,12
12,13,0.3,1,0.1,1,0,12
13,13,0.3,1,0.1,1,0,12
14,13,0.3,1,0.1,1,5,11.5
15,13,0.3,1,0.1,1,10,11
16,13,0.3,1,0.1,1,15,10.5
17,13,0.3,1,0.1,1,20,10
18,13,0.3,1,0.1,1,25,9.5
19,13,0.3,1,0.1,1,30,9
20,13,0.3,1,0.1,1,35,8.5
10,14,0.3,1,0.1,1,0,13
11,14,0.3,1,0.1,1,0,13
12,14,0.3,1,0.1,1,0,13
13,14,0.3,1,0.1,1,0,13
14,14,0.3,1,0.1,1,0,13
15,14,0.3,1,0.1,1,5,12.5
16,14,0.3,1,0.1,1,10,12
17,14,0.3,1,0.1,1,15,11.5
18,14,0.3,1,0.1,1,20,11
19,14,0.3,1,0.1,1,25,10.5
20,14,0.3,1,0.1,1,30,10
10,15,0.3,1,0.1,1,0,14
11,15,0.3,1,0.1,1,0,14
12,15,0.3,1,0.1,1,0,14
13,15,0.3,1,0.1,1,0,14
14,15,0.3,1,0.1,1,0,14
15,15,0.3,1,0.1,1,0,14
16,15,0.3,1,0.1,1,5,13.5
17,15,0.3,1,0.1,1,10,13
18,15,0.3,1,0.1,1,15,12.5
19,15,0.3,1,0.1,1,20,12
20,15,0.3,1,0.1,1,25,11.5
10,16,0.3,1,0.1,1,0,15
11,16,0.3,1,0.1,1,0,15
12,16,0.3,1,0.1,1,0,15
13,16,0.3,1,0.1,1,0,15
14,16,0.3,1,0.1,1,0,15
15,16,0.3,1,0.1,1,0,15
16,16,0.3,1,0.1,1,0,15
17,16,0.3,1,0.1,1,5,14.5
18,16,0.3,1,0.1,1,10,14
19,16,0.3,1,0.1,1,15,13.5
20,16,0.3,1,0.1,1,20,13
10,17,0.3,1,0.1,1,0,16
11,17,0.3,1,0.1,1,0,16
12,17,0.3,1,0.1,1,0,16
13,17,0.3,1,0.1,1,0,16
14,17,0.3,1,0.1,1,0,16
15,17,0.3,1,0.1,1,0,16
16,17,0.3,1,0.1,1,0,16
17,17,0.3,1,0.1,1,0,16
18,17,0.3,1,0.1,1,5,15.5
19,17,0.3,1,0.1,1,10,15
20,17,0.3,1,0.1,1,15,14.5
10,18,0.3,1,0.1,1,0,17
11,18,0.3,1,0.1,1,0,17
12,18,0.3,1,0.1,1,0,17
13,18,0.3,1,0.1,1,0,17
14,18,0.3,1,0.1,1,0,17
15,18,0.3,1,0.1,1,0,17
