"l1","l2","a12","a21","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
17,17,0.1,0.7,14.7368327470476,14.7875939849624,5.214052205643,5.21188080495356,1.02046328851555,1.15048205919175,29.6795,22,NaN,NA,29.6795,22,0,1
10,18,0.1,0.7,7.51900887379372,7.5662094531974,11.2238866658212,11.3091429057845,0.506418576311696,0.825056697519944,586.547,415.5,593.062455132807,413,571.594728171334,418,0.6965,0.3035
11,18,0.1,0.7,8.68464868119758,8.6987097694545,10.3454363090093,10.4593484988866,0.417843917468593,0.805102250636545,656.4955,463,706.925490196078,500,639.23422818792,453.5,0.255,0.745
12,18,0.1,0.7,9.83273215253734,9.81766287334733,9.3897981344034,9.5937908496732,0.418404778618295,0.928841464594792,414.3195,279,421.666666666667,286.5,413.949054621849,278.5,0.048,0.952
13,18,0.1,0.7,10.9212951035775,10.9096538136786,8.57267431310217,8.75570097317948,0.44942000878553,0.954946866374197,230.6485,168,246.125,170.5,230.523689516129,168,0.008,0.992
14,18,0.1,0.7,11.9871398550476,11.9699992499812,7.62594043716456,7.87926735711546,0.595763895382636,1.20057367100825,130.0495,92,81,81,130.098598598599,92,0.001,0.999
15,18,0.1,0.7,12.9867193972498,13,6.9326865738671,7.13721454474174,0.714341812339554,1.21503630849125,83.257,59,277,277,83.16008004002,59,5e-04,0.9995
16,18,0.1,0.7,13.9224258429047,13.9756097560976,6.31270442535596,6.43614130434783,0.793008601849383,1.24361211991140,56.4475,41,NaN,NA,56.4475,41,0,1
17,18,0.1,0.7,14.8231478285992,14.879760911871,5.85317659470508,5.97042540792541,0.905617905390856,1.24520224224158,41.81,31,NaN,NA,41.81,31,0,1
18,18,0.1,0.7,15.7123498417009,15.7473404255319,5.48272266098339,5.5,1.03189818933833,1.20861199196063,30.993,24,NaN,NA,30.993,24,0,1
10,19,0.1,0.7,7.37567900798848,7.43222319024236,12.3838581947816,12.4350851413260,0.443857658605955,0.666756707283118,596.0185,408,598.953634802519,403,575.750988142292,446,0.8735,0.1265
11,19,0.1,0.7,8.54901558766494,8.57064436819018,11.512197580893,11.5799013348810,0.388582077757289,0.584509693380043,1056.994,747,1080.58686440678,765,1035.90340909091,729,0.472,0.528
12,19,0.1,0.7,9.71308834131195,9.6973110367893,10.5821364025021,10.7221436481090,0.3465806496955,0.830112178850742,864.057,590,873.849372384937,581,862.727995457127,594,0.1195,0.8805
13,19,0.1,0.7,10.8262889297747,10.7990876513716,9.70831076285776,9.86360922574158,0.380431026465197,0.886611625433859,460.291,316,416.692307692308,247,460.86524822695,317,0.013,0.987
14,19,0.1,0.7,11.8907601818698,11.8909370459230,8.78653296201838,9.00601258123936,0.478089753184439,1.06862662476305,252.165,175.5,151.428571428571,126,252.518815855494,177,0.0035,0.9965
15,19,0.1,0.7,12.969793358283,12.9669466619008,7.94957585569677,8.1702915681639,0.578319141805769,1.10674690383875,147.9385,102,NaN,NA,147.9385,102,0,1
16,19,0.1,0.7,13.9551927379492,13.9714285714286,7.21926449144835,7.41277890466531,0.707651861412808,1.22808469530285,93.385,68,NaN,NA,93.385,68,0,1
17,19,0.1,0.7,14.8975845066689,14.9361825911837,6.63009344785526,6.75,0.797541719421834,1.25466726595989,62.3405,47,NaN,NA,62.3405,47,0,1
18,19,0.1,0.7,15.7867055075757,15.8607881136951,6.15889674747029,6.26928147659855,0.954851201981712,1.24187787804278,46.114,34,NaN,NA,46.114,34,0,1
19,19,0.1,0.7,16.7075153026066,16.8048780487805,5.65409692608761,5.72401433691756,1.02390814302693,1.22269565122107,34.3885,26,NaN,NA,34.3885,26,0,1
10,20,0.1,0.7,7.22862467963308,7.30852659513096,13.4924932561742,13.5440531575206,0.509515996866539,0.754358471101168,556.2835,385,552.453543307087,385,633.084210526316,387,0.9525,0.0475
11,20,0.1,0.7,8.4011540765009,8.44191858098896,12.678598407152,12.7310613710995,0.387084587224576,0.596964531616366,Inf,871.5,1272.77304469274,860.5,1344.54673721340,879,0.716,0.2835
12,20,0.1,0.7,9.5680902915460,9.5688707792996,11.7941011005319,11.8743534632836,0.249560348176202,0.626766758067663,Inf,1085.5,1522.34050880626,1080,1537.45993265993,1084,0.2555,0.7425
13,20,0.1,0.7,10.7106913776825,10.6938275924540,10.8802142938441,11.0152290084203,0.335965681351108,0.740727531670387,935.379,690,1011.44578313253,744,932.085550339071,687,0.0415,0.9585
14,20,0.1,0.7,11.8214019264986,11.8049313049313,9.92639392472315,10.1213026053131,0.408966055096047,0.974751908941837,470.28,320.5,450.916666666667,486,470.396881287726,320,0.006,0.994
15,20,0.1,0.7,12.8979216525894,12.8875522461452,9.06838929440245,9.28173979150828,0.49694514251029,1.06930634108273,270.8525,190,212.75,155,270.968937875752,190,0.002,0.998
16,20,0.1,0.7,13.9026216919448,13.902347331744,8.23925742277914,8.47814246304025,0.585199818517977,1.22062494349834,153.821,112,98.5,90,153.931863727455,112,0.002,0.998
17,20,0.1,0.7,14.8982575026743,14.9264237599510,7.54566791117043,7.70256523662096,0.729173655268569,1.22143464031730,99.5525,70,NaN,NA,99.5525,70,0,1
18,20,0.1,0.7,15.8569536628006,15.9023064687169,6.84865461572195,7.03352033660589,0.817946483601155,1.26483636780729,69.0125,51,NaN,NA,69.0125,51,0,1
19,20,0.1,0.7,16.7748576387618,16.85,6.37148272052787,6.45857142857143,0.928160866739278,1.27820877655682,48.089,36,NaN,NA,48.089,36,0,1
20,20,0.1,0.7,17.6382214052729,17.6965655827548,5.9384326301968,6,1.04609108892034,1.28938388465131,37.9465,29,NaN,NA,37.9465,29,0,1
10,10,0.2,0.7,7.69987576106376,7.71714285714286,3.67844344856742,3.625,1.08845862103250,0.965683476888078,15.7935,12,11.5217391304348,8,15.8431967627719,12,0.0115,0.9885
10,11,0.2,0.7,7.68742869417087,7.68181818181818,4.24394156407574,4.29289215686275,1.00216386339217,1.12300969251427,23.8245,18,24,15.5,23.8198151950719,18,0.026,0.974
11,11,0.2,0.7,8.6173506603684,8.63373983739837,3.93401625770798,3.93333333333333,1.05585266611063,1.00418081156741,18.5965,14,13.6666666666667,5,18.6262575452716,14,0.006,0.994
10,12,0.2,0.7,7.60367747123232,7.59137826350941,4.97467783357212,5.11748768472906,0.97236207083443,1.22766189094645,37.9745,28,33.6336633663366,25,38.2053712480253,28,0.0505,0.9495
11,12,0.2,0.7,8.57994289463283,8.6,4.55599158662346,4.61538461538461,1.00491227069377,1.13825035895019,27.397,20,21.8333333333333,10,27.4774911482044,20,0.012,0.9885
12,12,0.2,0.7,9.54510579432163,9.59175084175084,4.14228530741021,4.15192307692308,1.06672741206337,1.03971361161733,20.3695,16,25,25,20.3671835917959,16,5e-04,0.9995
10,13,0.2,0.7,7.40502098585661,7.41798001153181,6.03989097277995,6.23809523809524,0.882623512876663,1.25401332760712,62.32,43,58.0663900414938,38,62.9027856736782,44,0.1205,0.8795
11,13,0.2,0.7,8.5567103690625,8.5411036036036,5.32804924097158,5.46225071225071,0.899452625172658,1.20053414248730,43.3825,32,54.1525423728814,43,43.0551262235961,31,0.0295,0.9705
12,13,0.2,0.7,9.55828894509573,9.56670681118694,4.79500603234397,4.84409722222222,0.973444705015969,1.15087012967399,29.436,22,33.7,31.5,29.4145728643216,22,0.005,0.995
13,13,0.2,0.7,10.3877536415339,10.4,4.39577439311121,4.38461538461539,1.06702191193042,1.10883176728879,22.004,17,3,3,22.0230230230230,17,0.001,0.999
10,14,0.2,0.7,7.12670359735669,7.15482350961336,7.23634538797782,7.45090361445783,0.882676603471573,1.28885547383982,101.807,70,102.325454545455,72,101.610344827586,69,0.275,0.725
11,14,0.2,0.7,8.36853665103396,8.33333333333333,6.33973526127561,6.53480629539952,0.828083167832588,1.20333636475205,75.165,53,75.1551724137931,60,75.1656050955414,53,0.058,0.942
12,14,0.2,0.7,9.44916083300169,9.44267283349562,5.61435369573385,5.73913043478261,0.89235566576473,1.25334335799571,47.4225,34,42.5882352941176,34,47.5061037639878,34.5,0.017,0.983
13,14,0.2,0.7,10.4655406427931,10.4583333333333,5.08365293890115,5.17947368421053,0.925216654650305,1.19261341195122,33.8265,25,25.7142857142857,20,33.8549924736578,25,0.0035,0.9965
14,14,0.2,0.7,11.3686511658499,11.3846153846154,4.63704554064056,4.63636363636364,1.05409493499106,1.09232273914770,25.402,20,NaN,NA,25.402,20,0,1
10,15,0.2,0.7,6.82301432823215,6.87921561197423,8.52206488944813,8.69661854103343,0.85037864654573,1.22279633841681,141.1985,100,137.990393852065,98,144.680917622523,102,0.5205,0.4795
11,15,0.2,0.7,8.14029551951783,8.12548207340589,7.47339572539051,7.6969696969697,0.795479441029601,1.25464563447083,126.938,89,124.539249146758,91,127.349736379613,89,0.1465,0.8535
12,15,0.2,0.7,9.34943813788931,9.3140056022409,6.62328170773182,6.84646401985112,0.775690360277699,1.20714246697356,80.457,57,89.1914893617021,60,80.2467997951869,57,0.0235,0.9765
13,15,0.2,0.7,10.4064253533129,10.3758116883117,5.93284356896434,6.08333333333333,0.830179790766406,1.22035519401154,56.7565,42,82.7777777777778,40,56.6388749372175,42,0.0045,0.9955
14,15,0.2,0.7,11.3799073836373,11.4,5.36077928171673,5.42984020545014,0.928782442134808,1.22721326358876,35.7055,27,64,72,35.6345864661654,27,0.0025,0.9975
15,15,0.2,0.7,12.2578127043036,12.3200204813108,4.9562823104833,4.96481481481482,1.03563099606719,1.19386474360960,27.4895,20,NaN,NA,27.4895,20,0,1
10,16,0.2,0.7,6.504159141851,6.56569275242618,9.73193310145721,9.89085889010588,0.835836022564823,1.27964875783659,153.6285,105,153.098360655738,106,155.330526315789,101,0.7625,0.2375
11,16,0.2,0.7,7.81782038765242,7.84016806722689,8.80714693809231,8.97559523809524,0.7944392846092,1.20622685038838,200.0335,138,207.952167414051,140,196.053343350864,137,0.3345,0.6655
12,16,0.2,0.7,9.10951398111921,9.06388420307994,7.78273596657846,8.03441695182943,0.731750572776577,1.20941037776896,152.2705,107,164.881118881119,103,151.299407646742,108,0.0715,0.9285
13,16,0.2,0.7,10.2740673477741,10.2230902777778,6.9165012364935,7.13397129186603,0.780550598335553,1.27330417036597,91.642,64,100.961538461538,59,91.5192502532928,64,0.013,0.987
14,16,0.2,0.7,11.3666595048577,11.3375534103497,6.21174716140444,6.42280606717226,0.839783963442184,1.26894340733588,58.8565,43,86.5555555555556,67,58.7312908086389,43,0.0045,0.9955
15,16,0.2,0.7,12.2830834320723,12.3530950305144,5.63965580899767,5.7583426028921,0.971424787133346,1.24410290311877,41.333,30,14,14,41.3466733366683,30,5e-04,0.9995
16,16,0.2,0.7,13.2424096804494,13.2919871794872,5.21189712304029,5.25,1.06696736729193,1.19528032127687,30.3635,23,NaN,NA,30.3635,23,0,1
10,17,0.2,0.7,6.16747062783612,6.28767574175953,11.0327705236940,11.1291713014460,0.864006331585583,1.18600860121301,137.6845,98.5,137.896231567449,100,135.390532544379,73,0.9155,0.0845
11,17,0.2,0.7,7.49903094421445,7.54948565811186,10.1300647041708,10.2449210706932,0.731840581035656,1.05032733937807,259.4975,186,259.98600311042,185,258.617647058824,188.5,0.643,0.357
12,17,0.2,0.7,8.8184524596929,8.80860562604103,9.07967716621645,9.28097587719298,0.664514851338348,1.09851790505298,266.538,185.5,255.686419753086,179,269.2934169279,187,0.2025,0.7975
13,17,0.2,0.7,10.0605355467939,10.0149404761905,8.08829556805337,8.34514106583072,0.68682424573685,1.18303497136897,166.4065,112,175.388888888889,123.5,166.071058091286,112,0.036,0.964
14,17,0.2,0.7,11.197124148069,11.1693373493976,7.21790752645944,7.43297872340426,0.74151534216135,1.24791976275101,100.2255,70,180.909090909091,112,99.7792860734037,70,0.0055,0.9945
15,17,0.2,0.7,12.2492197537349,12.2626469085335,6.5023694672832,6.69230769230769,0.819367525360042,1.27067847872089,64.0405,46,20.5,20.5,64.0840840840841,46,0.001,0.999
16,17,0.2,0.7,13.2059489679828,13.2343137254902,5.94274920122409,6.03973684210526,1.00842653073303,1.29874387527582,44.578,33,4,4,44.5982991495748,33,5e-04,0.9995
17,17,0.2,0.7,14.1368535047783,14.1949233716475,5.49525353561392,5.53144778481013,1.03546221104293,1.24102007795025,33.8445,26,NaN,NA,33.8445,26,0,1
10,18,0.2,0.7,5.86846416309668,6.02469512195122,12.2494481001003,12.2928700652581,0.857233089235829,1.06317250642557,116.0285,81,116.592592592593,81,96.4464285714286,85.5,0.972,0.028
11,18,0.2,0.7,7.14090577747776,7.25568298440066,11.4474328293762,11.4815128385703,0.764265860697202,0.993737046855919,258.2065,187,258.489072652097,188,256.648208469055,182,0.8465,0.1535
12,18,0.2,0.7,8.5118486037836,8.52523287035502,10.4124010058503,10.5533110166449,0.637054107012122,1.02185301854299,414.8655,297,408.51376146789,301,419.775709219858,291,0.436,0.564
13,18,0.2,0.7,9.79311184114796,9.7747022423315,9.39995659734373,9.5858412138594,0.628733036625062,1.05808316543518,310.3915,217,295.792626728111,215,312.168255748738,218,0.1085,0.8915
14,18,0.2,0.7,11.0164075192363,10.9892273832967,8.38778757049482,8.63393039395795,0.669796391282634,1.20399915455025,187.149,130,149.243902439024,118,187.942317508933,130,0.0205,0.9795
15,18,0.2,0.7,12.1165011659074,12.1061535195339,7.5803936617415,7.84266547406082,0.771679888308475,1.26598703710186,114.796,79,65.3333333333333,44,114.944834503511,79,0.003,0.997
16,18,0.2,0.7,13.2491732201895,13.2572282457604,6.76188674020791,6.94073748902546,0.826603240188872,1.29785063234515,70.4925,51.5,21,21,70.542042042042,52,0.001,0.999
17,18,0.2,0.7,14.2281305598393,14.2576036866359,6.20791151386635,6.3310502283105,0.920583487244422,1.30232263944500,47.9515,35,NaN,NA,47.9515,35,0,1
18,18,0.2,0.7,15.1041884400770,15.1742048438868,5.7030774595635,5.7400641025641,1.07882594351106,1.25657985792534,36.622,26,NaN,NA,36.622,26,0,1
10,19,0.2,0.7,5.6626080740723,5.80051020408163,13.2382245312249,13.3553424223209,0.848852887104105,1.19566363701658,91.5385,64,91.7164480322906,64,71.9444444444444,25.5,0.991,0.009
11,19,0.2,0.7,6.84928934180158,6.98302060313233,12.6474441299774,12.6922098257976,0.773546621389412,1.02239762882695,222.0005,160,222.028932140978,159,221.454545454545,161,0.9505,0.0495
12,19,0.2,0.7,8.15439074741338,8.23007223813675,11.7689120279375,11.8185593476291,0.680797775454117,0.89557590625894,481.788,335,482.665977961433,333,479.461678832117,341.5,0.726,0.274
13,19,0.2,0.7,9.48653889793822,9.49821971341728,10.7043525690380,10.8419709989259,0.580404544138434,0.918613737235913,578.4295,392,577.628415300546,403,578.732598208132,390,0.2745,0.7255
14,19,0.2,0.7,10.7591857954154,10.7238774474124,9.68591576466852,9.90551943170713,0.591728449216731,1.07599137957367,360.108,254,375.277777777778,298.5,359.242071881607,253,0.054,0.946
15,19,0.2,0.7,11.9386844253339,11.9178399228544,8.7434809353779,8.97994643454972,0.627942408333194,1.15774288245048,200.406,145,187.24,87,200.572658227848,146,0.0125,0.9875
16,19,0.2,0.7,13.0558827081404,13.0578316610925,7.89071429302116,8.10427669048359,0.714290526270948,1.23972360269455,122.5015,85,83.5,83.5,122.540540540541,85,0.001,0.999
17,19,0.2,0.7,14.1174551963278,14.1490022465971,7.1428062160641,7.34347289690801,0.825649839694724,1.29387698079405,80.9275,57,NaN,NA,80.9275,57,0,1
18,19,0.2,0.7,15.0939656089576,15.1625753012048,6.54541789016886,6.7236074270557,0.946467615491326,1.33131328080623,54.408,39,NaN,NA,54.408,39,0,1
19,19,0.2,0.7,15.9925734720769,16.0707538317172,6.05500415480761,6.1234756097561,1.03408001602158,1.27084683591621,40.103,31,NaN,NA,40.103,31,0,1
10,20,0.2,0.7,5.38676137563431,5.53529900332226,14.3987161664616,14.4923076923077,0.879771269954274,1.18674023125480,73.93,53,73.7516274411617,53,192.666666666667,112,0.9985,0.0015
11,20,0.2,0.7,6.565162652884,6.69669913419913,13.7832070947012,13.8571428571429,0.794340228815217,1.03722393934701,175.777,121,176.093718338399,121.5,151.730769230769,78,0.987,0.013
12,20,0.2,0.7,7.85383777095841,7.95310820019687,12.9805927354589,13.0237172539316,0.683144973854778,0.921332106728023,438.501,307,445.44407345576,316,377.039408866995,207,0.8985,0.1015
13,20,0.2,0.7,9.16450835749466,9.21428571428571,12.0331319928799,12.1164434218095,0.607204920746316,0.808817990494323,822.8075,599.5,823.789424860853,622,821.659436008677,575,0.539,0.461
14,20,0.2,0.7,10.4691429067269,10.4540715194536,11.0099406122049,11.1620211998086,0.545875374365139,0.92301934766151,716.9885,497,791.944078947368,524,703.553066037736,494.5,0.152,0.848
15,20,0.2,0.7,11.7122614472608,11.6853115439543,10.0343538747148,10.2254151636281,0.531874036601086,1.02236763760621,398.4595,286.5,308.813953488372,189,400.429228410833,289,0.0215,0.9785
16,20,0.2,0.7,12.9152324515276,12.8847913524384,9.0345665457549,9.27361853832442,0.63194911652078,1.1233977719193,218.989,155,263.75,223.5,218.899298597194,155,0.002,0.998
17,20,0.2,0.7,14.0388265503918,14.0164949154848,8.19160843430496,8.436491673172,0.731445192465523,1.28437800447924,139.172,100,26.5,26.5,139.284784784785,100,0.001,0.999
18,20,0.2,0.7,15.0692307946382,15.0833333333333,7.42475094857638,7.61185493305602,0.826439114664351,1.31274791978343,85.6885,60,NaN,NA,85.6885,60,0,1
19,20,0.2,0.7,16.0918190899365,16.131884057971,6.76846539031105,6.91341829085457,0.924218048773584,1.34538266095820,59.092,43,NaN,NA,59.092,43,0,1
20,20,0.2,0.7,16.9928700048087,17.0782342657343,6.30799626182557,6.39022775423729,1.03906253727011,1.35002090879543,44.347,34,NaN,NA,44.347,34,0,1
10,10,0.1,0.8,8.04178975617043,8,3.3089871190707,3.25,1.06882902539453,0.860155293245703,11.719,9,15.2857142857143,9,11.7106318956871,9,0.0035,0.997
10,11,0.1,0.8,8.1573294379147,8.15384615384615,3.68853240869331,3.6,1.00518254521341,0.952181906335394,15.6135,12,8.2,5.5,15.6507537688442,12,0.005,0.995
11,11,0.1,0.8,8.93123173163393,9,3.48521862984625,3.41042780748663,1.06931310881115,0.903784189217057,12.5275,10,11,8,12.5297946920381,10,0.0015,0.9985
10,12,0.1,0.8,8.20600593096854,8.2,4.19644018503323,4.23166368515206,0.919765565094484,1.07001911052223,21.6605,16,13.5454545454545,8,21.7053795877325,16,0.0055,0.9945
11,12,0.1,0.8,9.02502256868763,9,3.94645847809554,3.92307692307692,0.97291494171066,1.01932105070665,17.758,14,6,6,17.7638819409705,14,5e-04,0.9995
12,12,0.1,0.8,9.8971579603436,9.9,3.66683020553895,3.6,1.11578574191126,0.954552011297282,13.6625,11,NaN,NA,13.6625,11,0,1
10,13,0.1,0.8,8.20078817556074,8.17519181585678,4.87534165567994,4.96041666666667,0.850718287860629,1.18773936917065,31.954,24,23.48,12,32.0612658227848,24,0.0125,0.9875
11,13,0.1,0.8,9.10274633701311,9.08114035087719,4.4476850735534,4.5,0.928476754471130,1.07454506824826,24.0185,18,10.6666666666667,8.5,24.0586760280843,18,0.003,0.997
12,13,0.1,0.8,9.95677610025204,10,4.08578535301237,4.07142857142857,0.993117084929167,1.06488865855574,18.0295,14,NaN,NA,18.0295,14,0,1
13,13,0.1,0.8,10.7892993052005,10.8333333333333,3.90763055490613,3.85714285714286,1.11573295336156,0.99546924217908,14.9265,12,NaN,NA,14.9265,12,0,1
10,14,0.1,0.8,8.14660549643636,8.1330383480826,5.74832989759826,5.91152173913043,0.775669736393542,1.21562994977352,53.8135,39,52.4366197183099,41,53.8641783307413,39,0.0355,0.9645
11,14,0.1,0.8,9.16251174201844,9.15571120689655,5.0899490565751,5.18677325581395,0.83161998859819,1.17503152206545,35.352,27,27.6,12.5,35.3909547738693,27,0.005,0.995
12,14,0.1,0.8,10.0470957384104,10.0571428571429,4.64075315112627,4.66666666666667,0.943333149494683,1.13763565374112,25.3915,20,4,3,25.4236354531798,20,0.0015,0.9985
13,14,0.1,0.8,10.9318675427979,10.9280538302277,4.26240505122457,4.25,0.997000100354478,1.05741871579778,19.468,16,10,10,19.4727363681841,16,5e-04,0.9995
14,14,0.1,0.8,11.6762967675790,11.7368421052632,4.03097199288983,4,1.11022354815131,1.03005537274084,15.819,12,NaN,NA,15.819,12,0,1
10,15,0.1,0.8,8.08525024171102,8.06016778056252,6.67294624470636,6.90631856077227,0.722625860529211,1.24081199679843,85.4925,60,95.6355140186916,68,84.919175911252,59,0.0535,0.9465
11,15,0.1,0.8,9.09947426873276,9.08333333333333,5.9156118374038,6.11346915676287,0.736224696023872,1.20698181083782,55.769,40,79.9166666666667,54.5,55.6232394366197,40,0.006,0.994
12,15,0.1,0.8,10.0360776226794,10.0365149833518,5.28213296804106,5.4,0.830651116302591,1.21301107963431,36.8575,27,39.5714285714286,38,36.8479678876066,27,0.0035,0.9965
13,15,0.1,0.8,11.0153404008895,11.0526315789474,4.84708064013458,4.87184750733138,0.924532252176287,1.12991068159442,26.4295,20,51,51,26.4172086043022,20,5e-04,0.9995
14,15,0.1,0.8,11.8396258968029,11.8888888888889,4.47707048897436,4.44444444444444,1.01526088891886,1.13943681247667,20.7365,16,NaN,NA,20.7365,16,0,1
15,15,0.1,0.8,12.6646512389969,12.6923076923077,4.27908043366194,4.23076923076923,1.13534375340884,1.08729830011945,16.785,14,NaN,NA,16.785,14,0,1
10,16,0.1,0.8,7.93015914782971,7.9289605734767,7.83158013305227,8.08907991687134,0.648332049826008,1.17627459272078,164.7505,117,158.710526315789,106.5,165.527652370203,119,0.114,0.886
11,16,0.1,0.8,9.10002758814016,9.04598308668076,6.84675614185234,7.08611420096403,0.687939019751314,1.23700977121425,92.6205,64,82.0769230769231,66,92.8134556574924,64,0.0195,0.981
12,16,0.1,0.8,10.0577667390199,10.0315824468085,6.09279768893627,6.2717803030303,0.71709247733263,1.27483896224681,58.8255,43,61.2857142857143,61,58.8168590065228,43,0.0035,0.9965
13,16,0.1,0.8,11.0046986719153,11,5.53429323297123,5.62672924901186,0.823272597691546,1.21664746985052,39.2075,30,18,18,39.2181090545273,30,5e-04,0.9995
14,16,0.1,0.8,11.9368857386323,11.9636243386243,5.00112262701344,5,0.937075208521432,1.17338160723889,27.887,21,NaN,NA,27.887,21,0,1
15,16,0.1,0.8,12.7706004463154,12.8181818181818,4.64760168736698,4.625,1.02992807209452,1.12162970371931,21.8935,17,NaN,NA,21.8935,17,0,1
16,16,0.1,0.8,13.5979044708737,13.6666666666667,4.4074882206973,4.35248447204969,1.18063590747579,1.10848610749439,17.5575,14,NaN,NA,17.5575,14,0,1
10,17,0.1,0.8,7.83519257185846,7.82618901816697,8.99729472804879,9.20095193351007,0.498085164835049,1.05916728978600,273.921,191.5,275.896703296703,177,273.339158576052,194,0.2275,0.7725
11,17,0.1,0.8,8.98269291338843,8.9298245614035,7.95371206086752,8.20707654580487,0.577688845536979,1.20209011153450,164.8055,113,170.169230769231,105,164.625322997416,113,0.0325,0.9675
12,17,0.1,0.8,10.0294060438556,10,7.08288026095614,7.30434782608696,0.655760809686906,1.20524145978822,96.116,67,113.952380952381,107,95.9267306720566,67,0.0105,0.9895
13,17,0.1,0.8,11.0273253575303,11.0384757676656,6.25776678123567,6.40740740740741,0.7726511782098,1.27072778992129,60.764,44,2,2,60.7933966983492,44,5e-04,0.9995
14,17,0.1,0.8,11.9534981391903,12,5.67811072544327,5.78867623604466,0.885076268890678,1.28598246571078,39.791,29,4,4,39.8089044522261,29,5e-04,0.9995
15,17,0.1,0.8,12.8592261257642,12.9,5.16518513016527,5.20344827586207,0.967988932016425,1.21962087875529,28.6735,22,NaN,NA,28.6735,22,0,1
16,17,0.1,0.8,13.7168888603658,13.75,4.8843557324272,4.875,1.06222541767106,1.14651775812434,23.1875,18,NaN,NA,23.1875,18,0,1
17,17,0.1,0.8,14.5377816586853,14.6190476190476,4.62017140787856,4.57142857142857,1.13930873819527,1.13993890289478,18.5785,15,NaN,NA,18.5785,15,0,1
10,18,0.1,0.8,7.6309413516032,7.66666666666667,10.2641794632678,10.3995464852608,0.551789947991404,0.973502039886491,418.346,286.5,413.467777777778,281,422.337272727273,293.5,0.45,0.55
11,18,0.1,0.8,8.83637708136823,8.82117613528406,9.19063465524298,9.38718677995392,0.491298369803009,1.02417095742482,309.946,215,332.314410480349,224,307.053642010164,214,0.1145,0.8855
12,18,0.1,0.8,9.95268562038577,9.93604814208927,8.14516347221943,8.41140382533381,0.581357311687596,1.20172941871931,172.0725,121,160.852941176471,135,172.266531027467,121,0.017,0.983
13,18,0.1,0.8,11.0297816790427,11.0199009900990,7.23951481167586,7.46020968195891,0.637026867806532,1.23194500305453,98.227,68,69,37.5,98.3149448345035,68,0.003,0.997
14,18,0.1,0.8,11.9991314157107,12,6.53323791492908,6.76764950166113,0.737470904496121,1.26418277009556,62.5345,47,2,2,62.5647823911956,47,5e-04,0.9995
15,18,0.1,0.8,12.9147606160694,12.9444444444444,5.93499252876737,6.04347826086957,0.871090781145163,1.22368855309597,41.508,31,NaN,NA,41.508,31,0,1
16,18,0.1,0.8,13.8628328832163,13.9154761904762,5.43704002806474,5.44444444444444,0.920532789135733,1.2382805633653,32.696,25,NaN,NA,32.696,25,0,1
17,18,0.1,0.8,14.6611479774762,14.7350877192982,5.08783032844294,5.06666666666667,1.0958889644054,1.21690574936242,24.759,20,NaN,NA,24.759,20,0,1
18,18,0.1,0.8,15.4269173155747,15.5505093378608,4.81336277525734,4.78153409090909,1.21646247808275,1.17090358074241,19.627,15,NaN,NA,19.627,15,0,1
10,19,0.1,0.8,7.49417365685354,7.53262737188107,11.4632619541392,11.5541632358995,0.49977837313318,0.907035673156456,539.2855,371,546.106831395349,376,524.24358974359,357.5,0.688,0.312
11,19,0.1,0.8,8.68742451384057,8.69168313570487,10.4156429649847,10.5670869798864,0.454868026978373,0.92315814764901,535.95,368,534.219712525667,356,536.506939854593,373,0.2435,0.7565
12,19,0.1,0.8,9.82348451156537,9.81117218838211,9.34813544980845,9.56458872489253,0.481010814981791,1.07969704009504,316.826,225,309.858974358974,207,317.108740894901,225.5,0.039,0.961
13,19,0.1,0.8,10.9266237691417,10.9166666666667,8.32417791029924,8.57532234663358,0.561496695117912,1.21244841444415,174.2635,121,145,67,174.454957221943,121,0.0065,0.9935
14,19,0.1,0.8,12.0039783516990,12,7.39548614275614,7.61530972374346,0.696407695085917,1.29192643762757,102.108,72,57,46,102.198396793587,72,0.002,0.998
15,19,0.1,0.8,12.9636544425831,12.9774423337856,6.6769924025138,6.85092592592593,0.759215771931775,1.31874977870997,64.7655,46,NaN,NA,64.7655,46,0,1
16,19,0.1,0.8,13.8739494933306,13.9150739271547,6.03169592132298,6.17914438502674,0.871931981496822,1.31078440828634,43.1815,32,NaN,NA,43.1815,32,0,1
17,19,0.1,0.8,14.7402941435179,14.8,5.65146916254564,5.68870673952641,0.988241571290877,1.24357511895636,32.874,25,NaN,NA,32.874,25,0,1
18,19,0.1,0.8,15.6488712788313,15.7215762273902,5.20779730594969,5.2,1.09847195083266,1.23259610403329,25.5425,20,NaN,NA,25.5425,20,0,1
19,19,0.1,0.8,16.4332632813820,16.5333333333333,4.97483804928047,4.8956442831216,1.19964826656066,1.16480740847487,21.2005,17,NaN,NA,21.2005,17,0,1
10,20,0.1,0.8,7.33949757185793,7.39532935997819,12.6308237842953,12.7040433674452,0.499171412232519,0.7519419216527,563.078,393,554.992941176471,388.5,608.893333333333,416.5,0.85,0.15
11,20,0.1,0.8,8.547503039679,8.56117437908555,11.6043680398400,11.7293981481481,0.395066308699924,0.826386579204746,875.047,608.5,880.840830449827,632,870.613415710503,585,0.4335,0.5665
