"ID","l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rank","CoexistRank","Asy","cor","Rare"
248411,18,20,1.50,0.70,0.30,1.00,2.86,18.13,0.90,1.39,1.11,4.09,2,1,-2.69,20.61,0.13
248412,19,20,1.50,0.70,0.30,1.00,3.64,17.90,0.95,1.39,1.05,4.13,2,1,-2.73,19.53,0.16
248413,20,20,1.50,0.70,0.30,1.00,4.41,17.67,1.00,1.39,1.00,4.16,2,1,-2.76,18.36,0.19
248474,15,15,2.00,0.70,0.30,1.00,2.34,13.29,1.00,1.38,1.00,4.83,2,1,-3.44,18.88,0.14
248475,16,15,2.00,0.70,0.30,1.00,2.90,13.12,1.06,1.38,0.93,4.92,2,1,-3.53,18.08,0.18
248476,17,15,2.00,0.70,0.30,1.00,3.46,12.96,1.13,1.38,0.88,5.00,2,1,-3.61,17.19,0.21
248477,18,15,2.00,0.70,0.30,1.00,4.02,12.79,1.20,1.38,0.83,5.07,2,1,-3.68,16.18,0.23
248485,15,16,2.00,0.70,0.30,1.00,1.95,14.41,0.93,1.39,1.06,4.83,2,1,-3.44,21.43,0.11
248486,16,16,2.00,0.70,0.30,1.00,2.51,14.24,1.00,1.39,1.00,4.92,2,1,-3.53,20.70,0.14
248487,17,16,2.00,0.70,0.30,1.00,3.07,14.07,1.06,1.39,0.94,5.00,2,1,-3.60,19.85,0.17
248488,18,16,2.00,0.70,0.30,1.00,3.63,13.91,1.12,1.39,0.88,5.07,2,1,-3.67,18.91,0.20
248489,19,16,2.00,0.70,0.30,1.00,4.18,13.74,1.18,1.39,0.84,5.13,2,1,-3.74,17.87,0.23
248496,15,17,2.00,0.70,0.30,1.00,1.56,15.53,0.88,1.39,1.13,4.83,2,1,-3.44,24.02,0.09
248497,16,17,2.00,0.70,0.30,1.00,2.12,15.36,0.94,1.39,1.06,4.92,2,1,-3.52,23.36,0.12
248498,17,17,2.00,0.70,0.30,1.00,2.68,15.19,1.00,1.39,1.00,5.00,2,1,-3.60,22.58,0.14
248499,18,17,2.00,0.70,0.30,1.00,3.24,15.02,1.05,1.39,0.94,5.07,2,1,-3.67,21.67,0.17
248500,19,17,2.00,0.70,0.30,1.00,3.79,14.86,1.11,1.39,0.89,5.13,2,1,-3.74,20.70,0.20
248501,20,17,2.00,0.70,0.30,1.00,4.35,14.69,1.17,1.39,0.85,5.19,2,1,-3.80,19.64,0.22
248507,15,18,2.00,0.70,0.30,1.00,1.17,16.64,0.83,1.39,1.20,4.83,2,1,-3.44,26.60,0.06
248508,16,18,2.00,0.70,0.30,1.00,1.73,16.48,0.88,1.39,1.12,4.92,2,1,-3.52,26.03,0.09
248509,17,18,2.00,0.70,0.30,1.00,2.29,16.31,0.94,1.39,1.05,5.00,2,1,-3.60,25.30,0.12
248510,18,18,2.00,0.70,0.30,1.00,2.84,16.14,1.00,1.39,1.00,5.07,2,1,-3.67,24.47,0.14
248511,19,18,2.00,0.70,0.30,1.00,3.40,15.97,1.05,1.39,0.94,5.13,2,1,-3.73,23.50,0.17
248512,20,18,2.00,0.70,0.30,1.00,3.96,15.81,1.11,1.39,0.90,5.19,2,1,-3.79,22.51,0.20
248518,15,19,2.00,0.70,0.30,1.00,0.78,17.76,0.78,1.39,1.26,4.83,2,0,-3.44,29.20,0.04
