"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
20,15,2.5,0.1,0.1,1,7.06,13.29,1.33,6.25,0.75,11.36,0.34,-5.11,15.91,6.8627673481623,6.90520074890784,13.1298952146403,13.1627864058612,0.311761779621201,0.420506158522819,831.7705,573.5,832.311590566984,574,677.714285714286,466,0.9965,0.0035
11,16,2.5,0.1,0.1,1,3.41,14.65,0.68,6.4,1.45,7.85,0.18,-1.45,8.14,3.23195825373728,3.25740740740741,13.4248348576009,13.7912885662432,0.558314500721997,1.63131252264845,23.6545,17,23.6545,17,NaN,NA,1,0
12,16,2.5,0.1,0.1,1,3.81,14.61,0.75,6.4,1.33,8.33,0.2,-1.93,10.42,3.55631251317440,3.60714285714286,13.6881943240901,14,0.545265174311754,1.3506020230421,33.034,24,33.034,24,NaN,NA,1,0
13,16,2.5,0.1,0.1,1,4.21,14.57,0.81,6.4,1.23,8.78,0.22,-2.38,12.32,3.90898954238666,4,13.8111158951287,14.1,0.556605558079893,1.23227533394510,48.2755,32,48.2755,32,NaN,NA,1,0
14,16,2.5,0.1,0.1,1,4.61,14.53,0.87,6.4,1.14,9.21,0.24,-2.81,13.93,4.28499685520620,4.38025491351149,13.9852345746529,14.1587495971640,0.549383868471267,1.06292572155184,67.7225,47,67.7225,47,NaN,NA,1,0
15,16,2.5,0.1,0.1,1,5.02,14.49,0.93,6.4,1.06,9.61,0.25,-3.21,15.19,4.70719332045113,4.78355855855856,14.0019387920661,14.2035232843137,0.515590960115282,0.953564887307747,100.094,73,100.094,73,NaN,NA,1,0
16,16,2.5,0.1,0.1,1,5.42,14.45,1,6.4,1,10,0.27,-3.6,16.25,5.11293647894771,5.19250783379903,14.0822486241122,14.2222222222222,0.480493503315265,0.832815465147536,154.3435,109,154.3435,109,NaN,NA,1,0
17,16,2.5,0.1,0.1,1,5.82,14.41,1.06,6.4,0.94,10.36,0.28,-3.96,17,5.52452342774048,5.61552812858783,14.1130918722235,14.2285998295939,0.468650176700285,0.695774260389069,230.31,163,230.31,163,NaN,NA,1,0
18,16,2.5,0.1,0.1,1,6.22,14.37,1.12,6.4,0.88,10.71,0.3,-4.31,17.56,5.9639018854491,6.02678444728253,14.1359244889867,14.2098098929494,0.385401665182589,0.555909238540654,343.9175,235,344.052526263132,235,74,74,0.9995,5e-04
19,16,2.5,0.1,0.1,1,6.62,14.33,1.18,6.4,0.84,11.04,0.31,-4.64,17.88,6.36978462719089,6.43677675354694,14.1361135444438,14.1908079747519,0.386621440892816,0.503601338244354,498.119,339.5,498.119,339.5,NaN,NA,1,0
20,16,2.5,0.1,0.1,1,7.02,14.29,1.25,6.4,0.8,11.36,0.32,-4.96,18.02,6.80972108444365,6.85485882326929,14.1160570540044,14.1554790817131,0.339480043589464,0.403795728776043,760.1665,522,759.83091545773,521,1431,1431,0.9995,5e-04
11,17,2.5,0.1,0.1,1,3.37,15.66,0.64,6.53,1.54,7.85,0.17,-1.31,8.11,3.20307401205878,3.23076923076923,14.3817095579626,14.7777777777778,0.538582807175978,1.71619431745096,23.477,18,23.477,18,NaN,NA,1,0
12,17,2.5,0.1,0.1,1,3.77,15.62,0.7,6.53,1.41,8.33,0.19,-1.79,10.66,3.52651155664673,3.57575757575758,14.6110798164544,14.9411764705882,0.568030309912924,1.47050281720599,31.7025,23,31.7025,23,NaN,NA,1,0
13,17,2.5,0.1,0.1,1,4.17,15.58,0.76,6.53,1.3,8.78,0.21,-2.24,12.83,3.86426913246723,3.94849690539346,14.7776513449016,15.0735930735931,0.566401947438377,1.32115100247735,46.517,33,46.517,33,NaN,NA,1,0
14,17,2.5,0.1,0.1,1,4.57,15.54,0.82,6.53,1.21,9.21,0.22,-2.67,14.69,4.26640592229657,4.34660066006601,14.8869165111444,15.1457513768686,0.552449082793401,1.16340387818335,67.0045,47,67.0045,47,NaN,NA,1,0
15,17,2.5,0.1,0.1,1,4.97,15.5,0.88,6.53,1.13,9.61,0.24,-3.07,16.21,4.66093360179306,4.7453300846966,14.9809277880180,15.1812452253629,0.531053317902106,1.02287315346759,92.424,67,92.424,67,NaN,NA,1,0
16,17,2.5,0.1,0.1,1,5.38,15.46,0.94,6.53,1.06,10,0.25,-3.46,17.48,5.07563724820778,5.15201288244767,15.0744645344614,15.2268870135959,0.481717187446696,0.876359519283806,143.897,104,143.897,104,NaN,NA,1,0
17,17,2.5,0.1,0.1,1,5.78,15.42,1,6.53,1,10.36,0.27,-3.82,18.46,5.49748577198543,5.56850372003307,15.1008765823084,15.2162865467698,0.434255215728329,0.731848903772708,213.322,151.5,213.322,151.5,NaN,NA,1,0
18,17,2.5,0.1,0.1,1,6.18,15.38,1.05,6.53,0.94,10.71,0.28,-4.17,19.22,5.90902192609322,5.98095218898654,15.1211788670608,15.2266145833333,0.439146396502601,0.66559318170759,330.052,236,330.052,236,NaN,NA,1,0
19,17,2.5,0.1,0.1,1,6.58,15.34,1.11,6.53,0.89,11.04,0.3,-4.5,19.75,6.32862501668897,6.39861556329849,15.0997740599396,15.1898153076432,0.432237234296417,0.642790703592147,470.9555,326.5,470.9555,326.5,NaN,NA,1,0
20,17,2.5,0.1,0.1,1,6.98,15.3,1.17,6.53,0.85,11.36,0.31,-4.82,20.09,6.76380532857161,6.81245871862616,15.1283064788274,15.1804918229456,0.337409416877121,0.464522847871894,751.1325,509.5,751.1325,509.5,NaN,NA,1,0
11,18,2.5,0.1,0.1,1,3.33,16.66,0.61,6.66,1.63,7.85,0.16,-1.19,7.93,3.20823016778717,3.23611111111111,15.3211579112672,15.6743762993763,0.543318101395067,1.71235461501694,22.7185,17,22.7185,17,NaN,NA,1,0
12,18,2.5,0.1,0.1,1,3.73,16.62,0.66,6.66,1.5,8.33,0.18,-1.66,10.76,3.48834575372778,3.54166666666667,15.4104716709569,15.7894736842105,0.580318548808199,1.65902991092210,29.4725,21,29.4725,21,NaN,NA,1,0
13,18,2.5,0.1,0.1,1,4.13,16.58,0.72,6.66,1.38,8.78,0.19,-2.11,13.19,3.82453212356539,3.90824915824916,15.6671386462807,16,0.562462351511998,1.43375773893082,43.298,29,43.298,29,NaN,NA,1,0
14,18,2.5,0.1,0.1,1,4.53,16.54,0.77,6.66,1.28,9.21,0.21,-2.54,15.31,4.19630393033748,4.28571428571429,15.8703621839318,16.1237275162648,0.538377812205317,1.17686223112665,64.5325,45,64.5325,45,NaN,NA,1,0
15,18,2.5,0.1,0.1,1,4.93,16.5,0.83,6.66,1.2,9.61,0.23,-2.94,17.06,4.62823767186961,4.69448070786191,15.9625214091762,16.1821040594626,0.517295134846248,1.07383145648413,92.182,65,92.182,65,NaN,NA,1,0
16,18,2.5,0.1,0.1,1,5.34,16.46,0.88,6.66,1.12,10,0.24,-3.33,18.57,5.0240867079769,5.09702853780524,16.0253204057742,16.2297540983607,0.493598654216361,0.937950605816766,135.7365,94,135.7365,94,NaN,NA,1,0
17,18,2.5,0.1,0.1,1,5.74,16.42,0.94,6.66,1.05,10.36,0.25,-3.69,19.75,5.43362376755374,5.5219806763285,16.0589855364736,16.2112877583466,0.475126717633867,0.809813911140634,196.2835,135.5,196.2835,135.5,NaN,NA,1,0
18,18,2.5,0.1,0.1,1,6.14,16.38,1,6.66,1,10.71,0.27,-4.04,20.73,5.84679146483523,5.92740447957839,16.1069865017701,16.2225865209472,0.476564527179862,0.739700098411717,299.397,205.5,299.397,205.5,NaN,NA,1,0
19,18,2.5,0.1,0.1,1,6.54,16.34,1.05,6.66,0.94,11.04,0.28,-4.37,21.46,6.2822886328567,6.34775758129339,16.1227766669000,16.2126547557269,0.40692027296241,0.627147738720201,454.807,319,454.807,319,NaN,NA,1,0
20,18,2.5,0.1,0.1,1,6.94,16.3,1.11,6.66,0.9,11.36,0.29,-4.69,21.99,6.71920265855256,6.76285355537933,16.1290093173825,16.1854307888791,0.331074119915492,0.444446256665581,677.8725,462,677.8725,462,NaN,NA,1,0
11,19,2.5,0.1,0.1,1,3.29,17.67,0.57,6.78,1.72,7.85,0.15,-1.07,7.69,3.15924094062262,3.17445652173913,16.0484591544931,16.5,0.55206612666021,1.93896076050443,21.326,16,21.326,16,NaN,NA,1,0
12,19,2.5,0.1,0.1,1,3.69,17.63,0.63,6.78,1.58,8.33,0.17,-1.54,10.8,3.47445271062863,3.5,16.3471732748102,16.7593103448276,0.563341079785177,1.76097055981560,28.0245,20,28.0245,20,NaN,NA,1,0
13,19,2.5,0.1,0.1,1,4.09,17.59,0.68,6.78,1.46,8.78,0.18,-1.99,13.5,3.83581841332002,3.89473684210526,16.5422862213812,16.9384469696970,0.582225955299671,1.56459441795088,41.9845,29,41.9845,29,NaN,NA,1,0
14,19,2.5,0.1,0.1,1,4.49,17.55,0.73,6.78,1.35,9.21,0.2,-2.42,15.86,4.15634234601269,4.23769168684423,16.7578107182783,17.0790776446066,0.559643620433736,1.38498014038780,60.075,42,60.075,42,NaN,NA,1,0
15,19,2.5,0.1,0.1,1,4.89,17.51,0.78,6.78,1.26,9.61,0.21,-2.82,17.85,4.58040852402938,4.65944236176195,16.8749953933917,17.1632482496163,0.524742656389095,1.19269440103581,87.4955,60.5,87.4955,60.5,NaN,NA,1,0
16,19,2.5,0.1,0.1,1,5.3,17.46,0.84,6.78,1.18,10,0.23,-3.21,19.57,4.97484956725503,5.0625,16.9909012836683,17.1880773786024,0.508300242746862,0.972480485294306,129.4015,88,129.4015,88,NaN,NA,1,0
17,19,2.5,0.1,0.1,1,5.7,17.42,0.89,6.78,1.11,10.36,0.24,-3.58,20.97,5.37029640429786,5.46396087572558,17.0480962419587,17.2274471053243,0.479170370411209,0.870570670191283,193.0765,137.5,193.0765,137.5,NaN,NA,1,0
18,19,2.5,0.1,0.1,1,6.1,17.38,0.94,6.78,1.05,10.71,0.25,-3.92,22.16,5.8168301920982,5.8812852329424,17.1145198176385,17.2162538699690,0.410961102028134,0.693317794161007,284.1835,203,284.186093046523,203,279,279,0.9995,5e-04
19,19,2.5,0.1,0.1,1,6.5,17.34,1,6.78,1,11.04,0.27,-4.26,23.08,6.23974526052739,6.30071001557346,17.1415966810266,17.2229431752458,0.373078717938693,0.576530643531847,420.621,297,420.621,297,NaN,NA,1,0
20,19,2.5,0.1,0.1,1,6.9,17.3,1.05,6.78,0.95,11.36,0.28,-4.57,23.81,6.6554705433853,6.71060217528958,17.1093214083161,17.1845238499291,0.357394363339758,0.548769187594107,656.362,446,656.362,446,NaN,NA,1,0
11,20,2.5,0.1,0.1,1,3.25,18.67,0.55,6.89,1.81,7.85,0.14,-0.96,7.4,3.14021546103262,3.14634146341463,16.9182580636682,17.4,0.55435432603206,2.01882285873929,20.573,15,20.573,15,NaN,NA,1,0
12,20,2.5,0.1,0.1,1,3.65,18.63,0.6,6.89,1.66,8.33,0.16,-1.43,10.78,3.43015103786282,3.48808848553602,17.1738626377655,17.5857843137255,0.559180227733896,1.85618761638849,27.1965,20,27.1965,20,NaN,NA,1,0
13,20,2.5,0.1,0.1,1,4.05,18.59,0.65,6.89,1.53,8.78,0.17,-1.88,13.74,3.74393889199096,3.80930735930736,17.4087195347402,17.8738636363636,0.569830521760478,1.77285364683503,38.1765,27,38.1765,27,NaN,NA,1,0
14,20,2.5,0.1,0.1,1,4.45,18.55,0.7,6.89,1.42,9.21,0.19,-2.31,16.35,4.12104368166245,4.19030851777331,17.6898549624813,18.0250156347717,0.550974690763431,1.38174259226328,55.1935,40,55.1935,40,NaN,NA,1,0
15,20,2.5,0.1,0.1,1,4.85,18.51,0.75,6.89,1.33,9.61,0.2,-2.71,18.57,4.51184134406821,4.61503175723359,17.8572986962813,18.1307346326837,0.547002808727308,1.25607402872379,81.887,57,81.887,57,NaN,NA,1,0
16,20,2.5,0.1,0.1,1,5.26,18.47,0.8,6.89,1.25,10,0.22,-3.1,20.54,4.92899726522063,5.00723162071846,17.9615212585900,18.2033445049574,0.495150711394357,1.10109509481940,116.1435,82,116.1435,82,NaN,NA,1,0
17,20,2.5,0.1,0.1,1,5.66,18.43,0.85,6.89,1.17,10.36,0.23,-3.46,22.15,5.34042656066891,5.41860465116279,18.0678218298194,18.1957427536232,0.472148715436108,0.824226578645392,180.865,125,180.865,125,NaN,NA,1,0
18,20,2.5,0.1,0.1,1,6.06,18.39,0.9,6.89,1.11,10.71,0.24,-3.81,23.55,5.74174489904648,5.8260589421784,18.0385290181965,18.1927875243665,0.485551386147077,0.87410660444975,252.314,170,252.314,170,NaN,NA,1,0
19,20,2.5,0.1,0.1,1,6.46,18.35,0.95,6.89,1.05,11.04,0.26,-4.14,24.67,6.18139388591542,6.25545114569138,18.1099171022404,18.2057232475680,0.420754343461256,0.698223767934681,408.6735,280,408.6735,280,NaN,NA,1,0
20,20,2.5,0.1,0.1,1,6.86,18.31,1,6.89,1,11.36,0.27,-4.46,25.59,6.63340824131155,6.67723047865202,18.1105212175378,18.1887658625223,0.352015228297407,0.60226552190442,634.344,442.5,634.344,442.5,NaN,NA,1,0
11,11,3,0.1,0.1,1,3.01,9.69,1,5.5,1,8.25,0.23,-2.75,9.18,2.94662604267191,2.96022128556375,8.8774226208808,9.0458041958042,0.481534452332667,1.19165054490648,17.9985,13,18.0110165247872,13,9.66666666666667,11,0.9985,0.0015
12,11,3,0.1,0.1,1,3.34,9.66,1.09,5.5,0.91,8.78,0.25,-3.28,10.36,3.20624873022994,3.25,8.97854651484161,9.13636363636364,0.515699580939019,1.11689776639884,24.996,18,24.9699248120301,18,31.1666666666667,15.5,0.9975,0.003
13,11,3,0.1,0.1,1,3.67,9.63,1.18,5.5,0.84,9.28,0.27,-3.78,11.26,3.46689675359035,3.53333333333333,9.01322516104999,9.16666666666667,0.519930396505431,1.05142666552237,33.0185,23,33.0240842950326,23,31.4285714285714,27,0.9965,0.0035
14,11,3,0.1,0.1,1,4.01,9.59,1.27,5.5,0.78,9.76,0.29,-4.26,11.88,3.77090660994342,3.84344362745098,9.08266862187302,9.23466833541927,0.532102503146284,0.93988627514266,44.2495,32,44.1915535444947,32,54.7272727272727,35,0.9945,0.0055
15,11,3,0.1,0.1,1,4.34,9.56,1.36,5.5,0.73,10.22,0.31,-4.72,12.31,4.07540782666291,4.15247584541063,9.1593263844479,9.2525090663743,0.51827680312185,0.861727870917302,61.601,43,61.6538849646821,43,55.7777777777778,44,0.991,0.009
16,11,3,0.1,0.1,1,4.68,9.53,1.45,5.5,0.68,10.66,0.32,-5.16,12.51,4.40097881748622,4.49126460132047,9.16143021727561,9.27272727272727,0.515177163147923,0.759988765891143,82.2395,60,82.3733602421796,60,71.8421052631579,77,0.991,0.0095
17,11,3,0.1,0.1,1,5.01,9.49,1.54,5.5,0.64,11.08,0.34,-5.58,12.49,4.7590433584583,4.84660633484163,9.16264903309409,9.25814601608187,0.500867217073526,0.673561471336307,119.719,81,119.297256097561,81,145.65625,101,0.984,0.016
11,12,3,0.1,0.1,1,2.97,10.7,0.91,5.71,1.09,8.25,0.21,-2.53,9.81,2.94958323686542,2.95916666666667,9.7459986744851,9.95872340425532,0.49050721333299,1.34021578955430,17.763,13,17.7627627627628,13,18,18,0.999,0.001
12,12,3,0.1,0.1,1,3.31,10.66,1,5.71,1,8.78,0.23,-3.06,11.28,3.16256313965745,3.2,9.86074071903105,10.0909090909091,0.501462428508394,1.23641046508879,23.693,17,23.6821821821822,17,34.5,34.5,0.999,0.001
13,12,3,0.1,0.1,1,3.64,10.63,1.08,5.71,0.92,9.28,0.25,-3.57,12.47,3.43531680671394,3.5,9.99649662384397,10.1677489177489,0.522902050579352,1.09492603034721,32.441,23,32.4641962944417,23,17,12,0.9985,0.0015
14,12,3,0.1,0.1,1,3.97,10.6,1.16,5.71,0.85,9.76,0.27,-4.05,13.42,3.73704995080248,3.8033487459717,10.0155586816691,10.2,0.561932703153990,1.05461090884615,42.056,29,42.1112781954887,29,19.5,21,0.9975,0.003
15,12,3,0.1,0.1,1,4.31,10.56,1.25,5.71,0.8,10.22,0.28,-4.51,14.09,4.05174099438752,4.13182720953327,10.1294790329263,10.25,0.520106251621171,0.906918335406271,59.8515,42,59.8166332665331,41.5,77.25,58.5,0.998,0.002
16,12,3,0.1,0.1,1,4.64,10.53,1.33,5.71,0.75,10.66,0.3,-4.95,14.57,4.39108397443779,4.46756661991585,10.1861739897509,10.2712191358025,0.486444346893472,0.76794077162762,80.769,57,80.7232546459066,57,90.8888888888889,45,0.9955,0.0045
17,12,3,0.1,0.1,1,4.98,10.5,1.41,5.71,0.7,11.08,0.32,-5.37,14.82,4.71855394287374,4.80725524475525,10.1494700153107,10.2532900432900,0.499369581023863,0.700687817552786,112.76,80,112.793571069814,80,105.333333333333,86,0.9955,0.0045
18,12,3,0.1,0.1,1,5.31,10.46,1.5,5.71,0.66,11.48,0.33,-5.77,14.85,5.05835470976761,5.14257218844985,10.1579790761615,10.2641118222639,0.460861185446413,0.660377173972679,153.181,107,153.152337858220,107,158.363636363636,134,0.9945,0.0055
11,13,3,0.1,0.1,1,2.94,11.7,0.84,5.9,1.18,8.25,0.2,-2.34,10.29,2.91358776663337,2.90476190476190,10.6510069724911,10.9,0.499443882017194,1.47422735327466,17.8405,12,17.8405,12,NaN,NA,1,0
12,13,3,0.1,0.1,1,3.27,11.67,0.92,5.9,1.08,8.78,0.21,-2.87,12.09,3.14151516156014,3.16666666666667,10.7351635004862,11,0.520353597813239,1.34324543452094,21.8935,15,21.8939469734867,15,21,21,0.9995,5e-04
13,13,3,0.1,0.1,1,3.61,11.63,1,5.9,1,9.28,0.23,-3.37,13.55,3.40977816793398,3.44444444444444,10.9104771371136,11.1203448275862,0.511392840388465,1.14288311888653,31.535,22,31.535,22,26,26,1,5e-04
14,13,3,0.1,0.1,1,3.94,11.6,1.07,5.9,0.92,9.76,0.25,-3.85,14.78,3.69922199845220,3.75955452775073,10.9613345708528,11.1879528985507,0.523418556386554,1.12751975678923,41.1335,29,41.1335,29,NaN,NA,1,0
15,13,3,0.1,0.1,1,4.28,11.57,1.15,5.9,0.86,10.22,0.27,-4.31,15.74,4.01988651333546,4.1,11.0433355296951,11.2142857142857,0.528765478393919,0.969691616459345,56.445,41,56.4779559118236,41,37,38,0.998,0.0025
16,13,3,0.1,0.1,1,4.61,11.53,1.23,5.9,0.81,10.66,0.28,-4.75,16.46,4.33809483166082,4.41379310344828,11.1071058174848,11.2215007215007,0.502242450810869,0.847972365416948,76.458,55,76.458,55,NaN,NA,1,0
17,13,3,0.1,0.1,1,4.94,11.5,1.3,5.9,0.76,11.08,0.3,-5.17,16.99,4.67957581464921,4.77061521856449,11.1617428330403,11.2788888888889,0.501457520170359,0.761748319431927,114.752,82,114.967903711133,82,43,21.5,0.997,0.003
18,13,3,0.1,0.1,1,5.28,11.47,1.38,5.9,0.72,11.48,0.31,-5.58,17.27,5.01978749596833,5.10690476190476,11.1833011266917,11.2564916201117,0.49140287597458,0.649026611109862,146.399,105,146.421131697546,105,131.666666666667,124,0.9985,0.0015
19,13,3,0.1,0.1,1,5.61,11.43,1.46,5.9,0.68,11.87,0.32,-5.96,17.37,5.37359442496705,5.453125,11.1665470833379,11.2348922595401,0.428939921201019,0.570335770255299,211.1215,145,211.220440881764,145,161.75,116.5,0.998,0.002
20,13,3,0.1,0.1,1,5.95,11.4,1.53,5.9,0.65,12.24,0.34,-6.33,17.27,5.7308797258518,5.80118226715743,11.1518230943144,11.2115069356873,0.413631687935925,0.494111138712931,293.803,219,293.504028197382,218.5,355.466666666667,340,0.993,0.0075
11,14,3,0.1,0.1,1,2.9,12.7,0.78,6.08,1.27,8.25,0.18,-2.16,10.63,2.88658570567471,2.875,11.4458840576674,11.7527777777778,0.481882336077888,1.55423383526195,16.82,12,16.82,12,NaN,NA,1,0
12,14,3,0.1,0.1,1,3.24,12.67,0.85,6.08,1.16,8.78,0.2,-2.69,12.73,3.11525212721475,3.14971264367816,11.6220517430461,11.9130434782609,0.523285049443274,1.45193662072413,21.6235,16,21.6235,16,NaN,NA,1,0
13,14,3,0.1,0.1,1,3.57,12.64,0.92,6.08,1.07,9.28,0.22,-3.19,14.51,3.38110146063787,3.42365967365967,11.7762373071131,12,0.529980833731229,1.28448648764972,28.8565,20,28.8565,20,NaN,NA,1,0
14,14,3,0.1,0.1,1,3.91,12.6,1,6.08,1,9.76,0.23,-3.68,15.98,3.67668085263463,3.73413654618474,11.8839888225604,12.1162508662509,0.522970148091206,1.2417581511207,39.087,28,39.087,28,NaN,NA,1,0
15,14,3,0.1,0.1,1,4.24,12.57,1.07,6.08,0.93,10.22,0.25,-4.14,17.24,3.9692254689114,4.05577777777778,11.9527656459805,12.1604597701149,0.533517570908646,1.10515862496075,53.228,38,53.228,38,NaN,NA,1,0
16,14,3,0.1,0.1,1,4.58,12.54,1.14,6.08,0.87,10.66,0.26,-4.57,18.22,4.29954243457072,4.38557504873294,12.0626709331216,12.2460181328106,0.525483358882528,0.952524944817356,71.6955,51,71.7293646823412,51,4,4,0.9995,5e-04
17,14,3,0.1,0.1,1,4.91,12.5,1.21,6.08,0.82,11.08,0.28,-5,18.97,4.6204960482233,4.72349074554575,12.0927301967455,12.2571428571429,0.511921472896982,0.900806031437725,96.8555,65,96.9138708062093,65,58,38,0.9985,0.0015
18,14,3,0.1,0.1,1,5.25,12.47,1.28,6.08,0.77,11.48,0.29,-5.4,19.49,4.9812214121054,5.06666666666667,12.1381363718952,12.2502771618625,0.472971092801939,0.721174539649842,138.865,96,138.882441220610,96,104,104,0.9995,5e-04
19,14,3,0.1,0.1,1,5.58,12.44,1.35,6.08,0.73,11.87,0.3,-5.78,19.85,5.31203805717523,5.40695157555623,12.1415835616542,12.2544038929440,0.475499610797127,0.694378658984264,208.75,146,208.825912956478,146,57,57,0.9995,5e-04
20,14,3,0.1,0.1,1,5.91,12.4,1.42,6.08,0.7,12.24,0.32,-6.15,19.98,5.66873275360197,5.75138161792558,12.1430414675328,12.2315561378754,0.444784217221764,0.606214286530372,277.326,190,277.190595297649,190,548,548,0.9995,5e-04
11,15,3,0.1,0.1,1,2.87,13.71,0.73,6.25,1.36,8.25,0.17,-2,10.84,2.87906417697671,2.85714285714286,12.2160921612399,12.5454545454545,0.481594131498853,1.70461724144624,16.0785,12,16.0785,12,NaN,NA,1,0
12,15,3,0.1,0.1,1,3.21,13.67,0.8,6.25,1.25,8.78,0.19,-2.53,13.23,3.08548856595771,3.11111111111111,12.542362274978,12.8442424242424,0.516416753076783,1.53370060082467,21.3065,16,21.3065,16,NaN,NA,1,0
13,15,3,0.1,0.1,1,3.54,13.64,0.86,6.25,1.15,9.28,0.2,-3.03,15.3,3.36264717112845,3.40284134248665,12.6465503554440,13,0.525813352450975,1.42759288045814,27.761,20,27.761,20,NaN,NA,1,0
14,15,3,0.1,0.1,1,3.87,13.61,0.93,6.25,1.07,9.76,0.22,-3.51,17.09,3.64658773614448,3.71428571428571,12.7869180595690,13.0412765957447,0.534952038974124,1.27674200871837,38.024,27,38,27,86,86,0.9995,5e-04
15,15,3,0.1,0.1,1,4.21,13.57,1,6.25,1,10.22,0.23,-3.97,18.57,3.92984184172184,4,12.9036040548297,13.1320545339252,0.55014278110786,1.16361063982867,52.35,37,52.35,37,NaN,NA,1,0
16,15,3,0.1,0.1,1,4.54,13.54,1.06,6.25,0.93,10.66,0.25,-4.41,19.84,4.25999025676485,4.35057251908397,12.9915965375937,13.2079918032787,0.537847696681883,1.04185714609267,72.919,51,72.919,51,NaN,NA,1,0
17,15,3,0.1,0.1,1,4.88,13.51,1.13,6.25,0.88,11.08,0.26,-4.83,20.84,4.57626495447545,4.66666666666667,13.0332704774826,13.2138844301766,0.54747388942137,0.991767134012817,92.224,63,92.224,63,NaN,NA,1,0
18,15,3,0.1,0.1,1,5.21,13.47,1.2,6.25,0.83,11.48,0.27,-5.23,21.59,4.94362693053474,5.02575154730327,13.1037428199537,13.2270534283474,0.489837740274746,0.758579193662225,132.5325,91,132.527290936405,91,136,103,0.9985,0.0015
19,15,3,0.1,0.1,1,5.55,13.44,1.26,6.25,0.78,11.87,0.29,-5.62,22.17,5.28540906448994,5.36053091453774,13.1508350925637,13.2528339734163,0.435991423971734,0.670310277957309,185.0475,126,185.115615615616,126,117,117,0.999,0.001
20,15,3,0.1,0.1,1,5.88,13.41,1.33,6.25,0.75,12.24,0.3,-5.99,22.55,5.66829175261403,5.72500387067242,13.1431466962065,13.238013136289,0.393760856267734,0.628190941744523,277.1375,188,277.385385385385,188,29.5,29.5,0.999,0.001
11,16,3,0.1,0.1,1,2.84,14.71,0.68,6.4,1.45,8.25,0.16,-1.85,10.97,2.86898830826928,2.85592185592186,13.0989086493621,13.5,0.49251620425869,1.8002770259932,15.8895,12,15.8895,12,NaN,NA,1,0
12,16,3,0.1,0.1,1,3.17,14.68,0.75,6.4,1.33,8.78,0.17,-2.38,13.69,3.06268023105731,3.08,13.2987553633360,13.6666666666667,0.51405211207825,1.68948706013289,20.358,14,20.358,14,NaN,NA,1,0
13,16,3,0.1,0.1,1,3.51,14.64,0.81,6.4,1.23,9.28,0.19,-2.88,16.02,3.31540206483710,3.36842105263158,13.5418879694944,13.8556547619048,0.538434311640233,1.52448419057028,27.0015,19,27.0015,19,NaN,NA,1,0
14,16,3,0.1,0.1,1,3.84,14.61,0.87,6.4,1.14,9.76,0.2,-3.36,18.09,3.59812183254415,3.64611005692600,13.6427609828298,13.9878829135466,0.530978578439746,1.46996440666151,35.938,26,35.938,26,NaN,NA,1,0
15,16,3,0.1,0.1,1,4.18,14.58,0.93,6.4,1.06,10.22,0.22,-3.82,19.86,3.89502725055881,3.96600539291217,13.8296391891307,14.1146141215107,0.548288853906693,1.26907036529146,50.463,36,50.463,36,NaN,NA,1,0
16,16,3,0.1,0.1,1,4.51,14.54,1,6.4,1,10.66,0.23,-4.26,21.36,4.21702527109574,4.30357142857143,13.9149207737081,14.1735927152318,0.537872686742853,1.15513911336024,65.4205,45,65.4205,45,NaN,NA,1,0
17,16,3,0.1,0.1,1,4.84,14.51,1.06,6.4,0.94,11.08,0.25,-4.68,22.62,4.55552291273197,4.63911657559199,14.0099807995916,14.1976026414011,0.508085993042726,0.989003161046223,92.453,65,92.453,65,NaN,NA,1,0
18,16,3,0.1,0.1,1,5.18,14.48,1.12,6.4,0.88,11.48,0.26,-5.08,23.62,4.88035853077537,4.97619047619048,14.0656729607591,14.2372471098266,0.506850989621327,0.885097429901297,131.4145,93,131.4145,93,NaN,NA,1,0
19,16,3,0.1,0.1,1,5.51,14.44,1.18,6.4,0.84,11.87,0.27,-5.47,24.42,5.25560377821488,5.33813173156587,14.1009367724697,14.2338095977636,0.486393955459793,0.734609577676831,180.1165,128,180.1165,128,NaN,NA,1,0
20,16,3,0.1,0.1,1,5.85,14.41,1.25,6.4,0.8,12.24,0.28,-5.84,24.99,5.58284161182194,5.66666666666667,14.1129366772495,14.2439001166417,0.471964561381544,0.743729844254758,245.331,173.5,245.331,173.5,NaN,NA,1,0
11,17,3,0.1,0.1,1,2.8,15.71,0.64,6.53,1.54,8.25,0.15,-1.71,11.1,2.85205753059664,2.83333333333333,13.9303458026960,14.3333333333333,0.506089416285747,1.85583046878306,14.925,11,14.925,11,NaN,NA,1,0
12,17,3,0.1,0.1,1,3.14,15.68,0.7,6.53,1.41,8.78,0.16,-2.24,14.1,3.05089957506640,3.07142857142857,14.2364178737096,14.6792857142857,0.512619117975224,1.80111714458489,20.0705,14,20.0705,14,NaN,NA,1,0
13,17,3,0.1,0.1,1,3.47,15.65,0.76,6.53,1.3,9.28,0.18,-2.74,16.74,3.29180729564034,3.33333333333333,14.4120760375012,14.7862997658080,0.546981193837264,1.6389402641533,25.366,19,25.366,19,NaN,NA,1,0
