"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
18,12,2,0.5,0.9,0.5,5.45,12.18,1.5,1,0.66,2.08,0.3,-1.08,3.63,5.28376091569346,5.19047619047619,10.8389978430226,11.2711326428333,1.37623466083661,3.24853937237758,35.75,27,36.7828904731043,28,32.2625820568928,22,0.7715,0.2285
15,13,2,0.5,0.9,0.5,1.81,20.72,1.15,1,0.86,2.05,0.08,-1.05,9.92,3.56864300569322,3.5,14.1891787613485,14.4248120300752,0.927247390858864,2.80054329659736,14.102,12,14.1612903225806,12,6.75,5,0.992,0.008
16,13,2,0.5,0.9,0.5,2.72,19.09,1.23,1,0.81,2.06,0.12,-1.06,8.67,3.84081618639837,3.8,14.1879361972206,14.5,0.978283947227764,2.82579252993274,17.487,14,17.6108574327752,15,9.06896551724138,5,0.9855,0.0145
17,13,2,0.5,0.9,0.5,3.63,17.45,1.3,1,0.76,2.07,0.17,-1.07,7.39,4.24584096225888,4.19444444444444,13.8021310985722,14.0419600938967,1.07667786943120,2.88562401071436,22.139,18,22.3571796191457,18,14.7017543859649,9,0.9715,0.0285
18,13,2,0.5,0.9,0.5,4.54,15.81,1.38,1,0.72,2.08,0.22,-1.08,6.08,4.72981526970174,4.64285714285714,13.3433690708462,13.8181818181818,1.26640688814972,3.12629585553935,28.786,23,29.3711063372718,23,20.8913043478261,13.5,0.931,0.069
19,13,2,0.5,0.9,0.5,5.45,14.18,1.46,1,0.68,2.08,0.27,-1.08,4.71,5.25996255870489,5.20135135135135,12.7116849267852,13.1649659863946,1.34899662854461,3.21133548769341,38.005,28,39.0062678062678,30,30.8326530612245,18,0.8775,0.1225
20,13,2,0.5,0.9,0.5,6.36,12.54,1.53,1,0.65,2.09,0.33,-1.09,3.36,6.04666676602059,5.97306763285024,11.5636226061755,12.1673027989822,1.45111602489321,3.35610056111732,48.953,35,49.7206588881263,37,46.8931860036832,31,0.7285,0.2715
16,14,2,0.5,0.9,0.5,1.81,22.72,1.14,1,0.87,2.06,0.07,-1.06,11.08,3.72017462385225,3.66666666666667,15.5855913224390,15.8430769230769,0.935092815437996,2.91405229113216,14.5235,12,14.5876132930514,12,5.42857142857143,4,0.993,0.007
17,14,2,0.5,0.9,0.5,2.72,21.09,1.21,1,0.82,2.07,0.11,-1.07,9.82,4.01021920620066,3.94444444444444,15.4793744331454,15.6622807017544,0.9872717595905,2.77843503923582,17.2905,15,17.3156565656566,15,14.8,8.5,0.99,0.01
18,14,2,0.5,0.9,0.5,3.63,19.45,1.28,1,0.77,2.08,0.15,-1.08,8.54,4.37374134944591,4.29411764705882,15.3649732597698,15.7198401162791,1.08946441611204,2.90606180077406,22.7365,18,22.8963941086846,18,12.5806451612903,8,0.9845,0.0155
19,14,2,0.5,0.9,0.5,4.54,17.81,1.35,1,0.73,2.08,0.2,-1.08,7.16,4.82150159718964,4.75768872320596,14.9855508965391,15.3117408906883,1.21611449478127,3.06518494627058,28.4445,23,28.7480478917231,23,21.0632911392405,13,0.9605,0.0395
20,14,2,0.5,0.9,0.5,5.45,16.18,1.42,1,0.7,2.09,0.25,-1.09,5.84,5.38489782931006,5.36363636363636,14.3023252701770,14.8333333333333,1.31239857979387,3.34327319558484,38.559,29,39.6693989071038,31,26.6058823529412,17,0.915,0.085
17,15,2,0.5,0.9,0.5,1.81,24.72,1.13,1,0.88,2.07,0.06,-1.07,12.25,3.82544572370323,3.75,17.1785485734402,17.4409722222222,0.928582527900581,2.93398823554943,15.0005,13,15.0140210315473,13,6,6,0.9985,0.0015
18,15,2,0.5,0.9,0.5,2.72,23.09,1.2,1,0.83,2.08,0.1,-1.08,10.99,4.11692761885343,4.08333333333333,17.2608588145301,17.5,0.970436709396447,2.84544992884674,18.443,15,18.4808853118712,15,12.1666666666667,7,0.994,0.006
19,15,2,0.5,0.9,0.5,3.63,21.45,1.26,1,0.78,2.08,0.14,-1.08,9.62,4.49837103918003,4.45,17.0657974589805,17.3798076923077,1.11002805858064,2.95681321599974,22.217,18,22.3696969696970,18,7.1,6.5,0.99,0.01
20,15,2,0.5,0.9,0.5,4.54,19.81,1.33,1,0.75,2.09,0.18,-1.09,8.32,4.86197501109787,4.8218253968254,16.7993954727626,17.0695704779189,1.18156018205402,2.9670675556832,28.8505,23,29.0961832061069,23,15.0571428571429,12,0.9825,0.0175
18,16,2,0.5,0.9,0.5,1.81,26.72,1.12,1,0.88,2.08,0.06,-1.08,13.45,3.94166102440452,3.89181286549708,18.8251362991581,19.0954545454545,0.961514269566142,3.04302861945878,15.3095,13,15.3301603206413,13,5,4.5,0.998,0.002
19,16,2,0.5,0.9,0.5,2.72,25.09,1.18,1,0.84,2.08,0.09,-1.08,12.07,4.22754351889606,4.16064516129032,18.7038501292273,19,1.02687808187374,3.02115071470877,18.529,15,18.5870221327968,15,8.91666666666667,8.5,0.994,0.006
20,16,2,0.5,0.9,0.5,3.63,23.45,1.25,1,0.8,2.09,0.13,-1.09,10.8,4.58709533056258,4.57142857142857,18.5738171235869,18.8516483516484,1.10348378699264,3.00654873643969,22.302,18,22.3795877325289,18,8.27272727272727,6,0.9945,0.0055
19,17,2,0.5,0.9,0.5,1.81,28.72,1.11,1,0.89,2.08,0.05,-1.08,14.53,4.09692320131006,4,20.2331481780368,20.5,1.02250941463961,3.24091231943471,15.279,13,15.3032581453634,13,5.6,5,0.9975,0.0025
20,17,2,0.5,0.9,0.5,2.72,27.09,1.17,1,0.85,2.09,0.09,-1.09,13.28,4.38963332074804,4.33333333333333,20.2306754314056,20.6,1.04587686105333,3.13019986427349,18.705,16,18.7367101303912,16,8.16666666666667,7,0.997,0.003
20,18,2,0.5,0.9,0.5,1.81,30.72,1.11,1,0.9,2.09,0.05,-1.09,15.75,4.21446544039837,4.15384615384615,21.7962451804536,22.0801282051282,1.00978838471244,3.21790925807050,16.0535,14,16.0535,14,NaN,NA,1,0
13,11,2.5,0.5,0.9,0.5,1.25,17.75,1.18,1,0.84,2.44,0.06,-1.44,11.88,2.94672205384914,2.86363636363636,11.2019040534047,11.5,0.7102494526764,2.6304714204993,10.0515,9,10.1068354430380,9,5.68,4,0.9875,0.0125
14,11,2.5,0.5,0.9,0.5,1.87,16.62,1.27,1,0.78,2.46,0.1,-1.46,10.76,3.12216851478659,3,11.2069944001298,11.4545454545455,0.778687399318652,2.63195666863665,12.0415,10,12.1514227642276,10,5.28125,5,0.984,0.016
15,11,2.5,0.5,0.9,0.5,2.5,15.5,1.36,1,0.73,2.48,0.13,-1.48,9.62,3.33481293524631,3.27097902097902,11.2621006786695,11.5833333333333,0.837233674740008,2.52219833631976,14.59,12,14.7312820512821,12,8.94230769230769,6,0.975,0.026
16,11,2.5,0.5,0.9,0.5,3.12,14.37,1.45,1,0.68,2.5,0.17,-1.5,8.43,3.60282030863773,3.53846153846154,11.1214412899533,11.4045454545455,0.903165063737322,2.56486065362570,18.188,15,18.3956158663883,15,13.4523809523810,9,0.958,0.042
17,11,2.5,0.5,0.9,0.5,3.75,13.25,1.54,1,0.64,2.51,0.22,-1.51,7.17,3.93806656581065,3.875,10.8358534490650,11.2,1.01692620566260,2.71394161482827,22.0485,17,22.6808855291577,18,14.1351351351351,10,0.926,0.074
18,11,2.5,0.5,0.9,0.5,4.37,12.12,1.63,1,0.61,2.52,0.26,-1.52,5.89,4.3525594895561,4.28571428571429,10.3900194653324,10.7894736842105,1.09427673715897,2.76637296300669,28.414,21,29.3423319931074,22,22.1038461538462,14.5,0.8705,0.13
19,11,2.5,0.5,0.9,0.5,5,11,1.72,1,0.57,2.54,0.31,-1.54,4.62,4.82881618227909,4.77777777777778,9.6937154065629,10.1483516483516,1.21851247167462,2.88629528196300,33.803,25,35.2665791201576,27,29.092050209205,18.5,0.7615,0.239
14,12,2.5,0.5,0.9,0.5,1.25,19.75,1.16,1,0.85,2.46,0.05,-1.46,13.5,3.02002552486290,3,12.6924191593493,12.9128787878788,0.695481208927814,2.68892434253244,10.7195,9,10.7461113898645,9,3.14285714285714,3,0.9965,0.0035
15,12,2.5,0.5,0.9,0.5,1.87,18.62,1.25,1,0.8,2.48,0.09,-1.48,12.39,3.17091686855389,3.125,12.7837193203036,13.1,0.758637031436985,2.72613343201657,12.2015,10,12.2473551637280,10,6.13333333333333,5,0.9925,0.0075
16,12,2.5,0.5,0.9,0.5,2.5,17.5,1.33,1,0.75,2.5,0.12,-1.5,11.25,3.41986806640915,3.36363636363636,12.6963483545543,13,0.84100364486863,2.73802530174382,14.578,12,14.6796756208819,12,7.14814814814815,6,0.9865,0.0135
17,12,2.5,0.5,0.9,0.5,3.12,16.37,1.41,1,0.7,2.51,0.16,-1.51,10,3.67723215582603,3.625,12.7598367949513,13.0435606060606,0.924684183860857,2.75870945885050,18.332,15,18.5516359918200,15,8.56818181818182,6.5,0.978,0.022
18,12,2.5,0.5,0.9,0.5,3.75,15.25,1.5,1,0.66,2.52,0.19,-1.52,8.74,3.97557378918156,3.91666666666667,12.5112456988334,12.8834841628959,0.987942817285736,2.79578068018559,23.3565,18,23.725,18,14.5125,8,0.96,0.04
19,12,2.5,0.5,0.9,0.5,4.37,14.12,1.58,1,0.63,2.54,0.23,-1.54,7.5,4.35793000971144,4.32945736434108,12.1437530961509,12.4745470232959,1.06932726399811,2.8145694287441,29.096,22,29.4681769147789,23,24.3945578231293,16,0.927,0.0735
20,12,2.5,0.5,0.9,0.5,5,13,1.66,1,0.6,2.55,0.27,-1.55,6.2,4.81870531003754,4.82519841269841,11.5747028545909,11.94375,1.12923260767210,2.82543338211719,36.9805,28,37.7046511627907,29,32.5321428571429,23,0.86,0.14
15,13,2.5,0.5,0.9,0.5,1.25,21.75,1.15,1,0.86,2.48,0.05,-1.48,15.17,3.10539201215766,3,14.2298288245561,14.4444444444444,0.740758374703009,2.81855006655991,11.024,9,11.0370741482966,9,4.5,4.5,0.998,0.002
16,13,2.5,0.5,0.9,0.5,1.87,20.62,1.23,1,0.81,2.5,0.08,-1.5,14.06,3.26782154851881,3.2,14.3348271457000,14.6396103896104,0.8180543468662,2.84202667551288,13.0095,11,13.0493454179255,11,7.35714285714286,5,0.993,0.007
17,13,2.5,0.5,0.9,0.5,2.5,19.5,1.3,1,0.76,2.51,0.11,-1.51,12.83,3.51916834394391,3.45454545454545,14.3482078843776,14.6666666666667,0.876016524300789,2.85221264036048,15.0335,12,15.0961248112733,12,5.46153846153846,4,0.9935,0.0065
18,13,2.5,0.5,0.9,0.5,3.12,18.37,1.38,1,0.72,2.52,0.14,-1.52,11.59,3.76995723691819,3.75,14.1831244367227,14.5714285714286,0.921554153543728,2.94560876251432,18.634,15,18.779299847793,15,8.75862068965517,8,0.9855,0.0145
19,13,2.5,0.5,0.9,0.5,3.75,17.25,1.46,1,0.68,2.54,0.17,-1.54,10.39,4.02619243831032,3.95238095238095,14.2012412604260,14.5577777777778,0.962076783561686,2.70766528799301,22.395,18,22.5628498727735,18,12.9714285714286,8,0.9825,0.0175
20,13,2.5,0.5,0.9,0.5,4.37,16.12,1.53,1,0.65,2.55,0.21,-1.55,9.1,4.3901783035763,4.36085106382979,13.8999744455858,14.2834821428571,1.04949321478422,2.79910146614301,29.261,22,29.627410109432,23,20.5802469135802,10,0.9595,0.0405
16,14,2.5,0.5,0.9,0.5,1.25,23.75,1.14,1,0.87,2.5,0.05,-1.5,16.87,3.1900711040603,3.125,15.6382654778722,16,0.774105130739713,3.06359519736355,10.981,9,10.9909819639279,9,6,4,0.998,0.002
17,14,2.5,0.5,0.9,0.5,1.87,22.62,1.21,1,0.82,2.51,0.07,-1.51,15.66,3.41270791483276,3.35634920634921,15.8902956852439,16.1666666666667,0.796145894873234,2.85768294093245,13.3135,11,13.3276553106212,11,6.25,5.5,0.998,0.002
18,14,2.5,0.5,0.9,0.5,2.5,21.5,1.28,1,0.77,2.52,0.1,-1.52,14.44,3.59925418938853,3.55555555555556,15.9391268398899,16.3169642857143,0.856699856192093,2.92837791510612,15.425,13,15.4698795180723,13,4.25,4,0.996,0.004
19,14,2.5,0.5,0.9,0.5,3.12,20.37,1.35,1,0.73,2.54,0.13,-1.54,13.28,3.84290119506378,3.78571428571429,15.8987116686967,16.2158385093168,0.918456020095756,2.88724786723283,18.7045,15,18.8083711548159,15,6.58823529411765,6,0.9915,0.0085
20,14,2.5,0.5,0.9,0.5,3.75,19.25,1.42,1,0.7,2.55,0.16,-1.55,12.01,4.11796105548787,4.09090909090909,15.7481167133598,16.0833333333333,0.936584807644722,2.73481645839754,22.581,18,22.6490433031219,18,12.9285714285714,8.5,0.993,0.007
17,15,2.5,0.5,0.9,0.5,1.25,25.75,1.13,1,0.88,2.51,0.04,-1.51,18.49,3.30958018371168,3.27272727272727,17.2799416732213,17.6076923076923,0.785252401859582,3.15317585440165,11.8855,10,11.8913913913914,10,6,6,0.999,0.001
18,15,2.5,0.5,0.9,0.5,1.87,24.62,1.2,1,0.83,2.52,0.07,-1.52,17.29,3.52383080508682,3.4749373433584,17.2288220635723,17.625,0.835893395631148,3.14384131745308,13.2695,11,13.2935273457100,11,6.42857142857143,5,0.9965,0.0035
19,15,2.5,0.5,0.9,0.5,2.5,23.5,1.26,1,0.78,2.54,0.09,-1.54,16.17,3.71343558539629,3.69230769230769,17.3682344245107,17.7142857142857,0.867641135703687,2.98330828381573,15.425,13,15.4463927855711,13,4.75,4,0.998,0.002
20,15,2.5,0.5,0.9,0.5,3.12,22.37,1.33,1,0.75,2.55,0.12,-1.55,14.91,3.93859852045299,3.92307692307692,17.5250831404325,17.8965517241379,0.873548761296572,2.80912989351662,18.555,15,18.5741482965932,15,9,7,0.998,0.002
18,16,2.5,0.5,0.9,0.5,1.25,27.75,1.12,1,0.88,2.52,0.04,-1.52,20.14,3.4077703266166,3.34166666666667,18.7628760086521,19.1818181818182,0.822684998697193,3.24620991533005,11.6155,10,11.6216216216216,10,5.5,5.5,0.999,0.001
19,16,2.5,0.5,0.9,0.5,1.87,26.62,1.18,1,0.84,2.54,0.06,-1.54,19.05,3.57977627664916,3.5,18.9734878364770,19.3076923076923,0.836367490412573,3.06876940258239,13.5905,11,13.5968953430145,11,9.33333333333333,6,0.9985,0.0015
20,16,2.5,0.5,0.9,0.5,2.5,25.5,1.25,1,0.8,2.55,0.08,-1.55,17.82,3.74069592460399,3.71428571428571,19.1817756134646,19.5075757575758,0.859140788912956,2.99662208978758,15.641,13,15.6638276553106,13,4.25,4.5,0.998,0.002
19,17,2.5,0.5,0.9,0.5,1.25,29.75,1.11,1,0.89,2.54,0.04,-1.54,21.94,3.52426719251152,3.43050193050193,20.2558451312553,20.5603864734300,0.833448234098654,3.43203361738197,12.0835,11,12.0870435217609,11,5,5,0.9995,5e-04
20,17,2.5,0.5,0.9,0.5,1.87,28.62,1.17,1,0.85,2.55,0.06,-1.55,20.73,3.71997675551353,3.66666666666667,20.4862375655841,20.7777777777778,0.878362485118672,3.1665388008159,13.746,12,13.7503751875938,12,5,5,0.9995,5e-04
20,18,2.5,0.5,0.9,0.5,1.25,31.75,1.11,1,0.9,2.55,0.03,-1.55,23.63,3.64158072090411,3.55555555555556,21.84699649709,22.2,0.868749004432398,3.53924107019260,12.4395,11,12.4395,11,NaN,NA,1,0
14,11,3,0.5,0.9,0.5,1.42,17.42,1.27,1,0.78,2.85,0.07,-1.85,14.8,2.79792349380053,2.73333333333333,11.2541250270209,11.5505050505051,0.639438156031781,2.62712436932785,9.7435,8,9.78539042821159,8,4.125,3.5,0.9925,0.008
15,11,3,0.5,0.9,0.5,1.9,16.57,1.36,1,0.73,2.88,0.1,-1.88,13.78,2.95635687199033,2.9,11.3676500908078,11.7142857142857,0.700126422451032,2.64392237079155,11.455,10,11.4964646464646,10,7.0952380952381,5,0.99,0.0105
16,11,3,0.5,0.9,0.5,2.38,15.71,1.45,1,0.68,2.9,0.13,-1.9,12.66,3.14071005401002,3.09090909090909,11.3145634379200,11.5857843137255,0.7416136539213,2.61138143912559,13.4615,11,13.5315040650407,11,9.15625,5.5,0.984,0.016
17,11,3,0.5,0.9,0.5,2.85,14.85,1.54,1,0.64,2.93,0.16,-1.93,11.58,3.33956663379306,3.28174603174603,11.3953259061414,11.7272727272727,0.774758701236926,2.59509688265136,16.3445,13,16.4984646878199,13,9.80434782608696,7,0.977,0.023
18,11,3,0.5,0.9,0.5,3.33,14,1.63,1,0.61,2.95,0.19,-1.95,10.4,3.56237665797192,3.5,11.2247763229533,11.6282894736842,0.856992088394521,2.70333214937164,19.4485,16,19.7685088633994,16,11.9634146341463,7,0.959,0.041
19,11,3,0.5,0.9,0.5,3.8,13.14,1.72,1,0.57,2.96,0.22,-1.96,9.15,3.88392214231066,3.86775956284153,10.9636558423006,11.2857142857143,0.908355525115888,2.54221519573447,24.159,19,24.4802139037433,19,19.5384615384615,10.5,0.935,0.065
20,11,3,0.5,0.9,0.5,4.28,12.28,1.81,1,0.55,2.98,0.25,-1.98,7.92,4.1609550594106,4.14285714285714,10.6854503837122,11.1,0.9673762003796,2.56998512689228,30.0675,23,30.7262569832402,23,24.3507109004739,16,0.895,0.1055
15,12,3,0.5,0.9,0.5,1.42,19.42,1.25,1,0.8,2.88,0.06,-1.88,16.92,2.86506473910812,2.8,12.7745324134653,13,0.654344164995586,2.74072114276423,9.8545,8,9.87801204819277,8,4,3,0.996,0.004
16,12,3,0.5,0.9,0.5,1.9,18.57,1.33,1,0.75,2.9,0.09,-1.9,15.83,3.04837911007103,3,12.8664856490632,13.125,0.669932673547413,2.67655341069311,11.643,10,11.6661646586345,10,5.875,5,0.996,0.004
17,12,3,0.5,0.9,0.5,2.38,17.71,1.41,1,0.7,2.93,0.11,-1.93,14.79,3.17565054176756,3.125,12.9166841550757,13.2944896115628,0.727592740324195,2.74245963387816,13.513,11,13.5751008064516,11,5.8125,4,0.992,0.008
18,12,3,0.5,0.9,0.5,2.85,16.85,1.5,1,0.66,2.95,0.14,-1.95,13.65,3.37714793030595,3.33333333333333,12.8843702383999,13.2,0.785532552564674,2.65676858697919,15.9305,13,15.9994946942900,13,9.42857142857143,6,0.9895,0.0105
19,12,3,0.5,0.9,0.5,3.33,16,1.58,1,0.63,2.96,0.17,-1.96,12.41,3.61705189802749,3.58823529411765,12.8850217067914,13.1929280397022,0.82707419911355,2.63031684162252,19.1665,15,19.3236935565703,16,8.48275862068965,5,0.9855,0.0145
20,12,3,0.5,0.9,0.5,3.8,15.14,1.66,1,0.6,2.98,0.2,-1.98,11.22,3.87628271715259,3.85714285714286,12.7010548177532,13.1241438356164,0.926652868603039,2.72655240446983,23.938,19,24.3146240988671,19,11.3275862068966,7.5,0.971,0.029
16,13,3,0.5,0.9,0.5,1.42,21.42,1.23,1,0.81,2.9,0.06,-1.9,19,2.96980555849036,2.9,14.1211118078036,14.5714285714286,0.682640528060229,3.02088611952664,10.339,9,10.3558897243108,9,3.6,3,0.9975,0.0025
17,13,3,0.5,0.9,0.5,1.9,20.57,1.3,1,0.76,2.93,0.08,-1.93,18.01,3.10298500437185,3.01515151515152,14.3989918605839,14.7071428571429,0.704056396288666,2.85588284214664,11.9545,10,11.9674511767651,10,3.33333333333333,3,0.9985,0.0015
18,13,3,0.5,0.9,0.5,2.38,19.71,1.38,1,0.72,2.95,0.1,-1.95,16.89,3.25701957567164,3.22222222222222,14.4970024208360,14.9,0.757876439152468,2.83811211429864,13.57,11,13.5994974874372,11,7.7,6,0.995,0.005
19,13,3,0.5,0.9,0.5,2.85,18.85,1.46,1,0.68,2.96,0.13,-1.96,15.68,3.47641637569927,3.44,14.5331676140491,14.9054590570720,0.808159553449264,2.87418771019958,16.6485,14,16.7235649546828,14,6,5,0.993,0.007
20,13,3,0.5,0.9,0.5,3.33,18,1.53,1,0.65,2.98,0.15,-1.98,14.52,3.66449136601828,3.66666666666667,14.4488538977630,14.8235294117647,0.843929827784647,2.79810852916348,19.2065,15,19.3387259858443,15,7.31818181818182,5.5,0.989,0.011
17,14,3,0.5,0.9,0.5,1.42,23.42,1.21,1,0.82,2.93,0.05,-1.93,21.23,3.05478273327659,3,15.6188606043380,16,0.712877669476075,3.16129329950249,10.554,9,10.5610610610611,9,3.5,3.5,0.999,0.001
18,14,3,0.5,0.9,0.5,1.9,22.57,1.28,1,0.77,2.95,0.07,-1.95,20.15,3.19070471109779,3.14285714285714,15.9478032438968,16.3333333333333,0.715892958475232,3.02544323323062,12.0705,10,12.0851276915373,10,2.33333333333333,2,0.9985,0.0015
19,14,3,0.5,0.9,0.5,2.38,21.71,1.35,1,0.73,2.96,0.09,-1.96,18.94,3.35238998738977,3.33333333333333,16.0020167588444,16.4,0.767914896604558,2.94406772610359,14.166,12,14.1782674011017,12,6,6,0.9985,0.0015
20,14,3,0.5,0.9,0.5,2.85,20.85,1.42,1,0.7,2.98,0.12,-1.98,17.82,3.52745300404210,3.5,16.1031465943273,16.4114420062696,0.79316978364522,2.85110559635208,16.2805,13,16.3054162487462,13,8,4.5,0.997,0.003
18,15,3,0.5,0.9,0.5,1.42,25.42,1.2,1,0.83,2.95,0.05,-1.95,23.4,3.13301909391296,3.05882352941176,17.2501592675117,17.5634920634921,0.728326678348867,3.3502333078409,10.862,9,10.8703703703704,9,2.5,2.5,0.999,0.001
19,15,3,0.5,0.9,0.5,1.9,24.57,1.26,1,0.78,2.96,0.07,-1.96,22.21,3.2921859855762,3.25357142857143,17.4258032425498,17.6794871794872,0.740928906303677,3.1061653371666,12.2845,10,12.2891445722861,10,3,3,0.9995,5e-04
20,15,3,0.5,0.9,0.5,2.38,23.71,1.33,1,0.75,2.98,0.09,-1.98,21.11,3.43367148226289,3.4,17.6652287239825,18.1111111111111,0.777227782687376,3.03274017174927,14.241,12,14.2512512512513,12,4,4,0.999,0.001
19,16,3,0.5,0.9,0.5,1.42,27.42,1.18,1,0.84,2.96,0.04,-1.96,25.48,3.21251187409749,3.16025641025641,18.7847471917670,19.2,0.731992211881814,3.42684018471322,11.0845,10,11.0845,10,NaN,NA,1,0
20,16,3,0.5,0.9,0.5,1.9,26.57,1.25,1,0.8,2.98,0.06,-1.98,24.42,3.35072413535916,3.29705882352941,18.9657283872081,19.3333333333333,0.802190010572687,3.33315883626073,12.4745,11,12.4852278417626,11,5.33333333333333,4,0.9985,0.0015
20,17,3,0.5,0.9,0.5,1.42,29.42,1.17,1,0.85,2.98,0.04,-1.98,27.72,3.33054821198454,3.25403225806452,20.2711883951942,20.7207792207792,0.772725046166544,3.56468993145251,11.5585,10,11.5585,10,NaN,NA,1,0
11,13,1.5,0.1,1,0.5,5.84,12.3,0.84,3.82,1.18,1.43,0.32,2.38,-7.71,5.53515435211352,5.56521739130435,11.6956172070357,12.1866987179487,0.744231894502475,2.43615954001124,111.076,76,111.039660056657,78,111.163265306122,72.5,0.706,0.294
11,14,1.5,0.1,1,0.5,5.69,14.61,0.78,3.88,1.27,1.43,0.28,2.45,-10.92,5.26607601260666,5.32258064516129,14.1911562790253,14.5542711598746,0.701544697365859,2.22878263520449,110.7945,78,112.582685904551,79,94.520202020202,59.5,0.901,0.099
12,14,1.5,0.1,1,0.5,6.46,13.07,0.85,3.88,1.16,1.44,0.33,2.44,-8.06,6.14825978488637,6.18046046046046,12.5704493434662,13,0.698404505458713,2.22428991372167,169.1435,117,167.845392231531,117,171.624454148472,117,0.6565,0.3435
11,15,1.5,0.1,1,0.5,5.53,16.92,0.73,3.94,1.36,1.43,0.24,2.51,-14.29,5.09050369612472,5.17047223663726,16.4068037879867,16.7809127697842,0.626812800867152,2.17591118693864,97.1755,68,97.905467552376,69,63.953488372093,42,0.9785,0.0215
12,15,1.5,0.1,1,0.5,6.3,15.38,0.8,3.94,1.25,1.44,0.29,2.5,-11.35,5.9033469974681,5.97202660406886,15.1836327483426,15.4853619638890,0.644367058687152,1.93768817771315,185.852,131.5,185.882183908046,130,185.65,138.5,0.87,0.13
13,15,1.5,0.1,1,0.5,7.07,13.84,0.86,3.94,1.15,1.44,0.33,2.5,-8.46,6.81081686178339,6.81266711229947,13.4313899558137,13.8620507399577,0.609549355748083,2.12002549098731,259.273,184,264.179908675799,188,253.33591160221,178,0.5475,0.4525
11,16,1.5,0.1,1,0.5,5.38,19.23,0.68,4,1.45,1.43,0.21,2.56,-17.79,4.92235967494572,5,18.5354799822699,18.9082491582492,0.640019144778498,2.20662651665193,82.254,58,82.3214285714286,58,71.0833333333333,68,0.994,0.006
12,16,1.5,0.1,1,0.5,6.15,17.69,0.75,4,1.33,1.44,0.25,2.56,-14.77,5.71269773494647,5.78837065580922,17.4499692351980,17.7334749034749,0.637980406415352,1.98978326962296,162.9195,111,164.307573415765,112,117.254237288136,61,0.9705,0.0295
13,16,1.5,0.1,1,0.5,6.92,16.15,0.81,4,1.23,1.44,0.29,2.55,-11.81,6.53835076355827,6.6003355704698,16.0305024336107,16.3227760742896,0.610036774626814,1.88886838205447,303.4705,209,302.797354179194,206,306.792284866469,234,0.8315,0.1685
14,16,1.5,0.1,1,0.5,7.69,14.61,0.87,4,1.14,1.44,0.34,2.55,-8.85,7.4483764225885,7.44266289205338,14.2171912758352,14.6574681409295,0.546815777558081,2.02835779563497,401.2885,286,406.559652928416,287,396.780148423006,285.5,0.461,0.539
11,17,1.5,0.1,1,0.5,5.23,21.53,0.64,4.04,1.54,1.43,0.19,2.61,-21.27,4.77793668166860,4.85927241416424,20.5861206911120,21.0796039603960,0.655134064656036,2.47133849060591,70.414,50,70.470970970971,50,13.5,13.5,0.999,0.001
12,17,1.5,0.1,1,0.5,6,20,0.7,4.04,1.41,1.44,0.23,2.6,-18.2,5.5181315343173,5.61818181818182,19.7484531298949,20.0375361271676,0.624626352127725,1.96149701713003,135.4285,94,135.956237424547,94,48,37.5,0.994,0.006
13,17,1.5,0.1,1,0.5,6.76,18.46,0.76,4.04,1.3,1.44,0.26,2.6,-15.21,6.335042075529,6.41947931673184,18.4331312186555,18.6600243333004,0.560887270383467,1.71992822346905,282.361,193,279.499216710183,193,347.418604651163,199,0.9575,0.043
14,17,1.5,0.1,1,0.5,7.53,16.92,0.82,4.04,1.21,1.44,0.3,2.59,-12.2,7.18897826901012,7.23578390613452,16.8246328585481,17.1139247311828,0.532200130102629,1.83644416481327,499.889,347.5,493.307644110276,346,525.888613861386,368.5,0.798,0.202
11,18,1.5,0.1,1,0.5,5.07,23.84,0.61,4.09,1.63,1.43,0.17,2.65,-24.96,4.61109282491254,4.68552855924979,22.5626085243477,23.1530652089028,0.696088911924645,2.68572703351777,60.696,45,60.696,45,NaN,NA,1,0
12,18,1.5,0.1,1,0.5,5.84,22.3,0.66,4.09,1.5,1.44,0.2,2.65,-21.8,5.31846937680466,5.42857142857143,21.7669400245569,22.1761392635800,0.662975048456173,2.32912321675494,109.2165,76,109.35853780671,77,14.6666666666667,3,0.9985,0.0015
13,18,1.5,0.1,1,0.5,6.61,20.76,0.72,4.09,1.38,1.44,0.24,2.64,-18.74,6.13371475726315,6.21057625087386,20.7037688466148,20.9809606195419,0.586809827955882,1.92800767457979,227.7295,158,228.661794354839,159,112.125,51,0.992,0.008
14,18,1.5,0.1,1,0.5,7.38,19.23,0.77,4.09,1.28,1.44,0.27,2.64,-15.7,6.98903706144188,7.05887450174544,19.3202427865624,19.5055256571019,0.505407235126472,1.57505612709961,453.277,328,449.877670940171,323,502.9921875,413,0.936,0.064
15,18,1.5,0.1,1,0.5,8.15,17.69,0.83,4.09,1.2,1.45,0.31,2.63,-12.59,7.8675014475428,7.87957081018774,17.6806373278204,17.8987355557256,0.410721376577178,1.61409496853328,815.8465,548,824.089221984297,551,796.567612687813,542,0.7005,0.2995
