"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
11,19,3,0.3,0.1,0.9,1.34,19.85,0.57,2.71,1.72,8.25,0.06,-5.53,51.27,2.48696929000645,2.42857142857143,16.0921868381569,16.4285714285714,0.52084359914486,2.49876621397947,6.8445,6,6.8445,6,NaN,NA,1,0
12,19,3,0.3,0.1,0.9,1.68,19.81,0.63,2.71,1.58,8.78,0.07,-6.06,55.02,2.57172523795986,2.5,16.3341453134209,16.7,0.533428530358253,2.45635881742991,7.8685,7,7.8685,7,NaN,NA,1,0
13,19,3,0.3,0.1,0.9,2.02,19.77,0.68,2.71,1.46,9.28,0.09,-6.57,58.3,2.67365183314122,2.625,16.7626368124653,17.1428571428571,0.552851383494294,2.31433780742058,9.285,7,9.285,7,NaN,NA,1,0
14,19,3,0.3,0.1,0.9,2.35,19.73,0.73,2.71,1.35,9.76,0.1,-7.05,61.26,2.83507237302061,2.8,17.0278788785811,17.4201680672269,0.581796087667882,2.18525226217458,11.351,9,11.351,9,NaN,NA,1,0
15,19,3,0.3,0.1,0.9,2.69,19.7,0.78,2.71,1.26,10.22,0.12,-7.51,63.87,2.96635064643065,2.96922348484848,17.3450067004987,17.7158385093168,0.601565857488537,2.14937696269878,12.879,10,12.879,10,NaN,NA,1,0
16,19,3,0.3,0.1,0.9,3.03,19.66,0.84,2.71,1.18,10.66,0.13,-7.95,66.1,3.13235779863432,3.11111111111111,17.6094923515909,18,0.621079298890871,2.04057954580918,15.68,12,15.68,12,NaN,NA,1,0
17,19,3,0.3,0.1,0.9,3.37,19.62,0.89,2.71,1.11,11.08,0.14,-8.37,68,3.30490362929019,3.30662393162393,17.8400788527271,18.25,0.635475341747445,1.89136435676323,19.319,15,19.319,15,NaN,NA,1,0
18,19,3,0.3,0.1,0.9,3.7,19.58,0.94,2.71,1.05,11.48,0.15,-8.77,69.63,3.54635343661181,3.55555555555556,18.1389155658693,18.4618725868726,0.629617665128022,1.69275512248527,24.244,18,24.244,18,NaN,NA,1,0
19,19,3,0.3,0.1,0.9,4.04,19.55,1,2.71,1,11.87,0.17,-9.16,71.03,3.79592650983857,3.81818181818182,18.2143080073457,18.6062030075188,0.653984585116194,1.67449717697995,30.516,22,30.516,22,NaN,NA,1,0
20,19,3,0.3,0.1,0.9,4.38,19.51,1.05,2.71,0.95,12.24,0.18,-9.53,72.09,4.02579959332898,4.07561463693539,18.4576395480457,18.7631578947368,0.647343378255822,1.46632230762488,38.9035,28,38.9035,28,NaN,NA,1,0
11,20,3,0.3,0.1,0.9,1.23,20.97,0.55,2.72,1.81,8.25,0.05,-5.52,54.58,2.46189910448377,2.4,16.8600859361957,17.2,0.511462441791343,2.65130872450109,6.8425,6,6.8425,6,NaN,NA,1,0
12,20,3,0.3,0.1,0.9,1.57,20.93,0.6,2.72,1.66,8.78,0.06,-6.05,58.66,2.55801451318358,2.5,17.2409954754913,17.6,0.531727251155969,2.59756675880926,7.7845,6,7.7845,6,NaN,NA,1,0
13,20,3,0.3,0.1,0.9,1.91,20.89,0.65,2.72,1.53,9.28,0.08,-6.55,62.25,2.64847574370323,2.6,17.6143478415080,18,0.547647374285944,2.45894327739493,8.8455,7,8.8455,7,NaN,NA,1,0
14,20,3,0.3,0.1,0.9,2.24,20.86,0.7,2.72,1.42,9.76,0.09,-7.04,65.54,2.78056914766127,2.72727272727273,17.8896689636260,18.3333333333333,0.587218103722082,2.30416683824964,10.3675,8,10.3675,8,NaN,NA,1,0
15,20,3,0.3,0.1,0.9,2.58,20.82,0.75,2.72,1.33,10.22,0.11,-7.5,68.4,2.9237088874144,2.89359698681733,18.1455074367865,18.6363636363636,0.5866820387426,2.35251811780326,12.265,9,12.265,9,NaN,NA,1,0
16,20,3,0.3,0.1,0.9,2.92,20.78,0.8,2.72,1.25,10.66,0.12,-7.93,70.9,3.09030654269902,3.0625,18.5298570684652,19,0.61028634154957,2.11838909392591,14.5545,11,14.5545,11,NaN,NA,1,0
17,20,3,0.3,0.1,0.9,3.25,20.74,0.85,2.72,1.17,11.08,0.13,-8.35,73.1,3.23107576434513,3.21020142949968,18.7726312714308,19.1666666666667,0.645587658609323,2.01782993718225,17.6825,13,17.6825,13,NaN,NA,1,0
18,20,3,0.3,0.1,0.9,3.59,20.71,0.9,2.72,1.11,11.48,0.14,-8.76,74.98,3.46806445714209,3.46666666666667,18.9823704595190,19.4223818350324,0.647084525908862,2.02552434369009,21.0985,16,21.0985,16,NaN,NA,1,0
19,20,3,0.3,0.1,0.9,3.93,20.67,0.95,2.72,1.05,11.87,0.15,-9.14,76.58,3.68686516526936,3.71428571428571,19.1508559287156,19.5,0.661566080195126,1.80680554336195,26.4415,19,26.4415,19,NaN,NA,1,0
20,20,3,0.3,0.1,0.9,4.26,20.63,1,2.72,1,12.24,0.17,-9.51,77.92,3.96038823677823,4,19.3814158203283,19.6966991341991,0.655065614383615,1.56706670008568,33.5015,24,33.5015,24,NaN,NA,1,0
11,11,1.5,0.5,0.1,0.9,3.07,10.76,1,1.67,1,6.6,0.22,-4.92,18.95,3.33017578180867,3.33333333333333,9.91937991737105,10,0.743596188437328,1.17367193621933,15.153,12,15.153,12,NaN,NA,1,0
12,11,1.5,0.5,0.1,0.9,3.76,10.69,1.09,1.67,0.91,6.92,0.26,-5.24,18.19,3.69768757782646,3.71428571428571,10.0291873983015,10.0842198581560,0.788646331658309,1.05685610555418,20.0985,15,20.1081622433650,15,13.6666666666667,8,0.9985,0.0015
13,11,1.5,0.5,0.1,0.9,4.46,10.61,1.18,1.67,0.84,7.22,0.29,-5.54,17.06,4.13552661962409,4.2062074829932,10.1010061887822,10.1875,0.828210929875596,0.956369267958553,31.098,22,31.0985985985986,22,30.5,30.5,0.999,0.001
14,11,1.5,0.5,0.1,0.9,5.15,10.53,1.27,1.67,0.78,7.5,0.32,-5.82,15.68,4.63565500739934,4.7478813559322,10.1755887706314,10.2142857142857,0.8509151221054,0.858517316325943,43.647,33,43.6263791374122,32.5,50.5,47.5,0.997,0.003
11,12,1.5,0.5,0.1,0.9,2.69,11.92,0.91,1.68,1.09,6.6,0.18,-4.91,22.7,3.21454706823612,3.18181818181818,10.7949786040311,10.8888888888889,0.730786100611278,1.25892653275065,12.858,10.5,12.8634317158579,11,2,2,0.9995,5e-04
12,12,1.5,0.5,0.1,0.9,3.38,11.84,1,1.68,1,6.92,0.22,-5.23,22.16,3.54786139238126,3.55555555555556,10.9847033488615,11.0769230769231,0.790366035736772,1.15160064590073,17.3495,14,17.3501750875438,14,16,16,0.9995,5e-04
13,12,1.5,0.5,0.1,0.9,4.07,11.76,1.08,1.68,0.92,7.22,0.25,-5.53,21.3,3.94251525718696,4,11.0770195017703,11.1428571428571,0.825843863066086,1.06926330509775,23.7015,18,23.7015,18,NaN,NA,1,0
14,12,1.5,0.5,0.1,0.9,4.76,11.69,1.16,1.68,0.85,7.5,0.28,-5.81,20.16,4.38795456401866,4.45,11.1911105696414,11.25,0.863260578703024,0.954013051034255,34.04,24,34.04,24,NaN,NA,1,0
15,12,1.5,0.5,0.1,0.9,5.46,11.61,1.25,1.68,0.8,7.75,0.31,-6.07,18.66,4.9341590361199,5.05739459815547,11.2573110905977,11.2966629996333,0.88461834148308,0.808172970207737,50.054,37,50.0205102551276,37,117,117,0.9995,5e-04
16,12,1.5,0.5,0.1,0.9,6.15,11.53,1.33,1.68,0.75,8,0.34,-6.31,17,5.54348935735963,5.6847469967237,11.2612613525095,11.2997890295359,0.819869017563408,0.719549006567477,83.419,58,83.3680520781172,58,117.333333333333,111,0.9985,0.0015
11,13,1.5,0.5,0.1,0.9,2.3,13.07,0.84,1.69,1.18,6.6,0.14,-4.9,26.44,3.15040993560059,3.125,11.6039638291433,11.7303030303030,0.726309398421007,1.40343420309109,11.322,9,11.322,9,NaN,NA,1,0
12,13,1.5,0.5,0.1,0.9,3,13,0.92,1.69,1.08,6.92,0.18,-5.22,26.15,3.41461559441454,3.39285714285714,11.8495127294896,12,0.750909400440158,1.29198001016155,14.6215,12,14.6215,12,NaN,NA,1,0
13,13,1.5,0.5,0.1,0.9,3.69,12.92,1,1.69,1,7.22,0.22,-5.52,25.52,3.70540529106526,3.7,11.9747991426534,12.1,0.80365979571796,1.18763671146605,19.591,15,19.591,15,NaN,NA,1,0
14,13,1.5,0.5,0.1,0.9,4.38,12.84,1.07,1.69,0.92,7.5,0.25,-5.8,24.57,4.10727845075779,4.15789473684211,12.0767723428736,12.2173913043478,0.857724798444053,1.11520790233059,26.4875,20,26.4997498749375,20,2,2,0.9995,5e-04
15,13,1.5,0.5,0.1,0.9,5.07,12.76,1.15,1.69,0.86,7.75,0.28,-6.06,23.3,4.63881989529877,4.73499399759904,12.1951254530878,12.3026779422128,0.846015435628281,0.983164871889292,40.076,30,40.0900450225113,30,12,12,0.9995,5e-04
16,13,1.5,0.5,0.1,0.9,5.76,12.69,1.23,1.69,0.81,8,0.31,-6.3,21.86,5.16976154544963,5.31818181818182,12.2933369329158,12.3902439024390,0.909667509944083,0.859696094493843,56.983,41,56.983,41,NaN,NA,1,0
17,13,1.5,0.5,0.1,0.9,6.46,12.61,1.3,1.69,0.76,8.22,0.33,-6.53,20.07,5.81719489986139,5.92699173994138,12.3000356022607,12.3636363636364,0.829821865628479,0.721329967912112,87.5965,63,87.5965,63,NaN,NA,1,0
11,14,1.5,0.5,0.1,0.9,1.92,14.23,0.78,1.7,1.27,6.6,0.11,-4.89,30.15,3.06374893297802,3,12.5600673987316,12.7142857142857,0.713978207798821,1.47591769403328,10.339,9,10.339,9,NaN,NA,1,0
12,14,1.5,0.5,0.1,0.9,2.61,14.15,0.85,1.7,1.16,6.92,0.15,-5.22,30.11,3.31981517141995,3.26923076923077,12.6592557341902,12.8181818181818,0.75802726333491,1.43421506984592,13.037,10,13.037,10,NaN,NA,1,0
13,14,1.5,0.5,0.1,0.9,3.3,14.07,0.92,1.7,1.07,7.22,0.18,-5.51,29.72,3.59649397447496,3.6,12.9095331261492,13.0372413793103,0.784555487226244,1.30672403999575,16.791,13,16.791,13,NaN,NA,1,0
14,14,1.5,0.5,0.1,0.9,4,14,1,1.7,1,7.5,0.22,-5.79,29,4.00391183270436,4,13.0792107243115,13.2,0.817471230457713,1.24342102398168,22.1285,17,22.1285,17,NaN,NA,1,0
15,14,1.5,0.5,0.1,0.9,4.69,13.92,1.07,1.7,0.93,7.75,0.25,-6.05,27.92,4.39381724197399,4.44718156788871,13.2390619594327,13.3647450110865,0.8629776765103,1.10810119153436,31.122,23,31.122,23,NaN,NA,1,0
16,14,1.5,0.5,0.1,0.9,5.38,13.84,1.14,1.7,0.87,8,0.27,-6.29,26.64,4.85688968015016,4.95979797979798,13.3452136471056,13.4233031674208,0.888632802317127,0.909005087691768,43.9175,31,43.8779389694847,31,123,123,0.9995,5e-04
17,14,1.5,0.5,0.1,0.9,6.07,13.76,1.21,1.7,0.82,8.22,0.3,-6.52,25.06,5.48224260061773,5.61602564102564,13.3887566872073,13.4623148711706,0.86465616150731,0.806502226099538,68.5285,49,68.5285,49,NaN,NA,1,0
18,14,1.5,0.5,0.1,0.9,6.76,13.69,1.28,1.7,0.77,8.43,0.33,-6.73,23.31,6.10313185452761,6.24640252316184,13.4284006870023,13.4656353330184,0.850826962643288,0.688992156534009,104.557,75,104.557,75,NaN,NA,1,0
11,15,1.5,0.5,0.1,0.9,1.53,15.38,0.73,1.7,1.36,6.6,0.09,-4.89,33.93,2.99092790966882,2.90692640692641,13.3547348160017,13.5,0.698405833026484,1.66166541618101,9.516,8,9.516,8,NaN,NA,1,0
12,15,1.5,0.5,0.1,0.9,2.23,15.3,0.8,1.7,1.25,6.92,0.12,-5.21,34.11,3.22320013199782,3.16666666666667,13.6067986183404,13.7142857142857,0.737224279056457,1.52199774134609,11.714,10,11.714,10,NaN,NA,1,0
13,15,1.5,0.5,0.1,0.9,2.92,15.23,0.86,1.7,1.15,7.22,0.16,-5.51,33.97,3.51597508808075,3.46862745098039,13.8368217685571,14,0.81625018490353,1.41281196664149,14.587,12,14.587,12,NaN,NA,1,0
14,15,1.5,0.5,0.1,0.9,3.61,15.15,0.93,1.7,1.07,7.5,0.19,-5.79,33.46,3.79693126140748,3.8,14.005744958794,14.1428571428571,0.847520590940517,1.34313871973954,18.8075,15,18.8075,15,NaN,NA,1,0
15,15,1.5,0.5,0.1,0.9,4.3,15.07,1,1.7,1,7.75,0.22,-6.04,32.57,4.1935686062631,4.22361111111111,14.1960986603662,14.3333333333333,0.864055109637219,1.19812599840638,25.687,19,25.687,19,NaN,NA,1,0
16,15,1.5,0.5,0.1,0.9,5,15,1.06,1.7,0.93,8,0.25,-6.29,31.5,4.63574553787482,4.68238304093567,14.2672568676176,14.3854895104895,0.876837222626533,1.10218186132310,34.6815,25,34.6815,25,NaN,NA,1,0
17,15,1.5,0.5,0.1,0.9,5.69,14.92,1.13,1.7,0.88,8.22,0.27,-6.51,30.08,5.13850774900251,5.24908759124088,14.3887764336449,14.4698620188816,0.89999049130644,0.93267820891995,48.9875,36,48.9875,36,NaN,NA,1,0
18,15,1.5,0.5,0.1,0.9,6.38,14.84,1.2,1.7,0.83,8.43,0.3,-6.72,28.46,5.73499482837078,5.84292763157895,14.4542541063200,14.5413251366120,0.879030410512818,0.836985484895822,73.5525,52,73.5525,52,NaN,NA,1,0
19,15,1.5,0.5,0.1,0.9,7.07,14.76,1.26,1.7,0.78,8.63,0.32,-6.92,26.64,6.42206532278936,6.53560862214708,14.474164660804,14.5333333333333,0.799798544729284,0.672912802129357,122.9885,87,122.9885,87,NaN,NA,1,0
20,15,1.5,0.5,0.1,0.9,7.76,14.69,1.33,1.7,0.75,8.82,0.34,-7.11,24.67,7.11460144360817,7.24507054407387,14.4878817836368,14.5235572421271,0.755621162304911,0.576241723148577,201.1395,140,201.1395,140,NaN,NA,1,0
11,16,1.5,0.5,0.1,0.9,1.15,16.53,0.68,1.71,1.45,6.6,0.06,-4.88,37.6,3.00890019356149,3,14.1664480976662,14.3333333333333,0.69551238781623,1.75024386169469,8.81,7,8.81,7,NaN,NA,1,0
12,16,1.5,0.5,0.1,0.9,1.84,16.46,0.75,1.71,1.33,6.92,0.1,-5.2,38.08,3.15808798923263,3.08333333333333,14.4648576663251,14.6339712918660,0.726468976820153,1.63325637817246,10.8835,9,10.8835,9,NaN,NA,1,0
13,16,1.5,0.5,0.1,0.9,2.53,16.38,0.81,1.71,1.23,7.22,0.13,-5.5,38.15,3.42631235440321,3.36363636363636,14.6472219543695,14.875,0.807206750101696,1.58460149674661,13.1215,10,13.1215,10,NaN,NA,1,0
14,16,1.5,0.5,0.1,0.9,3.23,16.3,0.87,1.71,1.14,7.5,0.16,-5.78,37.83,3.68839053811749,3.66666666666667,14.9031461602744,15.0400641025641,0.83071184776158,1.43481180998435,16.381,13,16.381,13,NaN,NA,1,0
15,16,1.5,0.5,0.1,0.9,3.92,16.23,0.93,1.71,1.06,7.75,0.19,-6.04,37.17,4.01143894702272,4,15.0729695810184,15.1818181818182,0.845521704962372,1.30632222112203,20.267,16,20.267,16,NaN,NA,1,0
16,16,1.5,0.5,0.1,0.9,4.61,16.15,1,1.71,1,8,0.22,-6.28,36.29,4.43084886852046,4.48148148148148,15.2573358618445,15.4285714285714,0.864426553123194,1.17314967593429,28.7365,22,28.7365,22,NaN,NA,1,0
17,16,1.5,0.5,0.1,0.9,5.3,16.07,1.06,1.71,0.94,8.22,0.24,-6.51,35.05,4.88995157809399,4.98417761100688,15.3952696290182,15.5,0.901322856437919,1.07164454041470,38.767,29,38.767,29,NaN,NA,1,0
18,16,1.5,0.5,0.1,0.9,6,16,1.12,1.71,0.88,8.43,0.27,-6.72,33.6,5.40603797966759,5.50221238938053,15.4982144197016,15.6,0.882235883055886,0.892409015390913,59.041,42,59.041,42,NaN,NA,1,0
19,16,1.5,0.5,0.1,0.9,6.69,15.92,1.18,1.71,0.84,8.63,0.29,-6.92,31.93,6.05767657271895,6.20474881984077,15.5167351276314,15.6338251472206,0.863762293217811,0.823183790430652,86.683,61,86.683,61,NaN,NA,1,0
20,16,1.5,0.5,0.1,0.9,7.38,15.84,1.25,1.71,0.8,8.82,0.31,-7.1,30.07,6.67045317852031,6.8214024071167,15.5397717467800,15.6226903472443,0.842037685478016,0.754684234820313,134.588,92,134.588,92,NaN,NA,1,0
12,17,1.5,0.5,0.1,0.9,1.46,17.61,0.7,1.71,1.41,6.92,0.07,-5.2,42.07,3.15135364986423,3.1,15.2599901214099,15.3956521739130,0.739098641074899,1.70663470750603,9.7985,8,9.7985,8,NaN,NA,1,0
13,17,1.5,0.5,0.1,0.9,2.15,17.53,0.76,1.71,1.3,7.22,0.1,-5.5,42.37,3.36404350547721,3.31009615384615,15.5162235576726,15.6666666666667,0.775874020219737,1.63158436931403,12.0095,10,12.0095,10,NaN,NA,1,0
14,17,1.5,0.5,0.1,0.9,2.84,17.46,0.82,1.71,1.21,7.5,0.13,-5.78,42.32,3.57817497530873,3.5,15.7488330869235,15.9679487179487,0.81268732950528,1.53242867976988,14.28,11,14.28,11,NaN,NA,1,0
15,17,1.5,0.5,0.1,0.9,3.53,17.38,0.88,1.71,1.13,7.75,0.16,-6.03,41.82,3.88670415063706,3.9,15.9702630964316,16.125,0.852649249434183,1.42547907075023,18.822,14,18.822,14,NaN,NA,1,0
16,17,1.5,0.5,0.1,0.9,4.23,17.3,0.94,1.71,1.06,8,0.19,-6.28,41.1,4.20613785625676,4.23358908780904,16.1272368465336,16.3066239316239,0.892435182571067,1.34027790090680,23.1815,17.5,23.1815,17.5,NaN,NA,1,0
17,17,1.5,0.5,0.1,0.9,4.92,17.23,1,1.71,1,8.22,0.22,-6.5,40.06,4.66900740872253,4.72456896551724,16.3476228724395,16.4846117424242,0.904790545936976,1.17765322097400,31.773,24,31.773,24,NaN,NA,1,0
18,17,1.5,0.5,0.1,0.9,5.61,17.15,1.05,1.71,0.94,8.43,0.24,-6.71,38.77,5.1296903024904,5.2,16.4822682082621,16.6,0.919646096610568,1.08844549964955,45.6525,35,45.6525,35,NaN,NA,1,0
19,17,1.5,0.5,0.1,0.9,6.3,17.07,1.11,1.71,0.89,8.63,0.26,-6.91,37.26,5.64053814889486,5.78462998102467,16.5712851018689,16.7350877192982,0.93173873448195,0.987130050556893,64.086,46.5,64.086,46.5,NaN,NA,1,0
20,17,1.5,0.5,0.1,0.9,7,17,1.17,1.71,0.85,8.82,0.29,-7.1,35.55,6.26911675920659,6.41176470588235,16.6462690073161,16.7422174329502,0.908651470669884,0.805061882492392,97.614,71,97.614,71,NaN,NA,1,0
12,18,1.5,0.5,0.1,0.9,1.07,18.76,0.66,1.72,1.5,6.92,0.05,-5.19,45.99,3.09836896580074,3,16.2023573288293,16.4,0.747443871996966,1.82161314384169,9.1835,8,9.1835,8,NaN,NA,1,0
13,18,1.5,0.5,0.1,0.9,1.76,18.69,0.72,1.72,1.38,7.22,0.08,-5.49,46.55,3.29815567435492,3.24137931034483,16.3199423688670,16.5,0.773134780212767,1.75386124289259,10.789,9,10.789,9,NaN,NA,1,0
14,18,1.5,0.5,0.1,0.9,2.46,18.61,0.77,1.72,1.28,7.5,0.11,-5.77,46.67,3.50657792578793,3.4599358974359,16.6239904201772,16.8,0.802968550434209,1.62669512832379,12.803,11,12.803,11,NaN,NA,1,0
15,18,1.5,0.5,0.1,0.9,3.15,18.53,0.83,1.72,1.2,7.75,0.14,-6.03,46.37,3.77719319028001,3.75,16.8797094745235,17.0769230769231,0.864963502716378,1.52781667418562,15.8205,12,15.8205,12,NaN,NA,1,0
16,18,1.5,0.5,0.1,0.9,3.84,18.46,0.88,1.72,1.12,8,0.17,-6.27,45.9,4.08392405677327,4.05798319327731,17.1448028187538,17.3333333333333,0.882623814923733,1.41752341224055,20.8965,16,20.8965,16,NaN,NA,1,0
17,18,1.5,0.5,0.1,0.9,4.53,18.38,0.94,1.72,1.05,8.22,0.19,-6.5,45.01,4.44930755972299,4.45368782161235,17.2559005328286,17.4463601532567,0.918625670758194,1.32954872310382,25.77,19,25.77,19,NaN,NA,1,0
18,18,1.5,0.5,0.1,0.9,5.23,18.3,1,1.72,1,8.43,0.22,-6.71,43.84,4.88007807746855,4.91779279279279,17.4473489105372,17.6421832884097,0.903807152756042,1.21153932286110,36.6605,27,36.6605,27,NaN,NA,1,0
19,18,1.5,0.5,0.1,0.9,5.92,18.23,1.05,1.72,0.94,8.63,0.24,-6.91,42.53,5.33970565442582,5.42857142857143,17.575286724236,17.7278338945006,0.950951665916728,1.04091842361358,50.206,37,50.206,37,NaN,NA,1,0
20,18,1.5,0.5,0.1,0.9,6.61,18.15,1.11,1.72,0.9,8.82,0.26,-7.1,40.96,5.92093028980575,6.04545454545455,17.6448144508419,17.753378921963,0.936252463442402,0.926070143662237,73.282,53,73.282,53,NaN,NA,1,0
13,19,1.5,0.5,0.1,0.9,1.38,19.84,0.68,1.72,1.46,7.22,0.06,-5.49,50.76,3.25765999096702,3.2,17.2608440535184,17.4285714285714,0.772271896788219,1.83454887147386,9.941,9,9.941,9,NaN,NA,1,0
14,19,1.5,0.5,0.1,0.9,2.07,19.76,0.73,1.72,1.35,7.5,0.09,-5.77,51.12,3.44217863658492,3.4,17.4712405828603,17.6153846153846,0.817955256412147,1.71312937499425,11.803,10,11.803,10,NaN,NA,1,0
15,19,1.5,0.5,0.1,0.9,2.76,19.69,0.78,1.72,1.26,7.75,0.12,-6.03,51.04,3.71346888702316,3.68990384615385,17.6894905326476,17.875,0.84038827191319,1.67805889608954,14.0445,12,14.0445,12,NaN,NA,1,0
16,19,1.5,0.5,0.1,0.9,3.46,19.61,0.84,1.72,1.18,8,0.14,-6.27,50.71,3.95200918082211,3.91833333333333,17.9436927129523,18.1052631578947,0.863403069759114,1.49770215577383,17.022,13,17.022,13,NaN,NA,1,0
17,19,1.5,0.5,0.1,0.9,4.15,19.53,0.89,1.72,1.11,8.22,0.17,-6.49,49.98,4.27754961114459,4.25,18.1716064303438,18.3580586080586,0.902482836200878,1.39994439835839,22.711,18,22.711,18,NaN,NA,1,0
18,19,1.5,0.5,0.1,0.9,4.84,19.46,0.94,1.72,1.05,8.43,0.19,-6.71,49.05,4.66743192353722,4.67445652173913,18.3392138246057,18.5555555555556,0.949850844741722,1.30904105637843,28.523,22,28.523,22,NaN,NA,1,0
19,19,1.5,0.5,0.1,0.9,5.53,19.38,1,1.72,1,8.63,0.22,-6.9,47.85,5.10284937245352,5.16666666666667,18.5240298802783,18.6929280397022,0.9364859704993,1.14741711218607,39.127,29,39.127,29,NaN,NA,1,0
20,19,1.5,0.5,0.1,0.9,6.23,19.3,1.05,1.72,0.95,8.82,0.24,-7.09,46.39,5.65454799766389,5.72936507936508,18.6290843618681,18.7857142857143,0.964551794909353,1.06696800540448,56.864,41,56.864,41,NaN,NA,1,0
13,20,1.5,0.5,0.1,0.9,1,21,0.65,1.73,1.53,7.22,0.04,-5.49,54.9,3.22975539936329,3.15384615384615,18.0350601905662,18.2182539682540,0.762960230985184,1.94761826205518,9.4005,8,9.4005,8,NaN,NA,1,0
14,20,1.5,0.5,0.1,0.9,1.69,20.92,0.7,1.73,1.42,7.5,0.07,-5.76,55.47,3.42390256652871,3.35504201680672,18.2956545202948,18.5,0.809399421923235,1.90894326970893,10.9415,9,10.9415,9,NaN,NA,1,0
15,20,1.5,0.5,0.1,0.9,2.38,20.84,0.75,1.73,1.33,7.75,0.1,-6.02,55.56,3.61051709219528,3.55555555555556,18.5583728593575,18.8,0.818133865629351,1.78712047552166,12.73,10,12.73,10,NaN,NA,1,0
16,20,1.5,0.5,0.1,0.9,3.07,20.76,0.8,1.73,1.25,8,0.12,-6.26,55.45,3.83239886093987,3.80645161290323,18.8085706435203,19,0.866072316120247,1.70506713572388,16.063,13,16.063,13,NaN,NA,1,0
17,20,1.5,0.5,0.1,0.9,3.76,20.69,0.85,1.73,1.17,8.22,0.15,-6.49,54.93,4.18360964616401,4.15587044534413,19.0520042767910,19.2941176470588,0.894626448322408,1.53603553996095,19.651,15,19.651,15,NaN,NA,1,0
18,20,1.5,0.5,0.1,0.9,4.46,20.61,0.9,1.73,1.11,8.43,0.17,-6.7,54.1,4.48810152604711,4.5,19.3101333749968,19.5,0.912258271789289,1.42701591394722,24.9045,19,24.9045,19,NaN,NA,1,0
19,20,1.5,0.5,0.1,0.9,5.15,20.53,0.95,1.73,1.05,8.63,0.2,-6.9,53.06,4.88212646645729,4.92450142450142,19.5044517044002,19.7010638297872,0.954572964381444,1.27799612789793,33.5105,25,33.5105,25,NaN,NA,1,0
20,20,1.5,0.5,0.1,0.9,5.84,20.46,1,1.73,1,8.82,0.22,-7.09,51.82,5.38204554083383,5.45454545454545,19.6677187622739,19.8164983164983,0.956074884759315,1.18435141942597,45.983,35,45.983,35,NaN,NA,1,0
11,11,2,0.5,0.1,0.9,2.28,10.85,1,1.67,1,7.33,0.17,-5.65,24.25,2.84779010679937,2.8,9.69379386491024,9.77350427350427,0.632967178774858,1.30316409739618,10.7205,8,10.7205,8,NaN,NA,1,0
12,11,2,0.5,0.1,0.9,2.8,10.8,1.09,1.67,0.91,7.74,0.2,-6.06,24.28,3.08017111142231,3.06350806451613,9.83074609663433,9.9090909090909,0.653928306797858,1.22183851605022,13.4815,10,13.4815,10,NaN,NA,1,0
13,11,2,0.5,0.1,0.9,3.31,10.74,1.18,1.67,0.84,8.12,0.23,-6.44,23.96,3.33586190473131,3.33333333333333,9.89671278649116,10,0.696719453288155,1.13723674309475,17.0735,13,17.0735,13,NaN,NA,1,0
14,11,2,0.5,0.1,0.9,3.82,10.68,1.27,1.67,0.78,8.48,0.26,-6.8,23.35,3.64343436315168,3.67944954128440,9.99990907361497,10.0833333333333,0.741284235959211,1.07291865398976,23.059,17,23.0781171757636,17,10.3333333333333,6,0.9985,0.0015
15,11,2,0.5,0.1,0.9,4.34,10.62,1.36,1.67,0.73,8.82,0.29,-7.14,22.45,4.00169083084105,4.0618376488583,10.0678536149844,10.1481481481481,0.75577312788472,0.99853518006302,31.1295,23,31.1476476476476,23,13,13,0.999,0.001
16,11,2,0.5,0.1,0.9,4.85,10.57,1.45,1.67,0.68,9.14,0.31,-7.46,21.36,4.41600621713349,4.51724137931035,10.1699219760222,10.225,0.748008541626853,0.904086066822427,43.897,31,43.897,31,NaN,NA,1,0
17,11,2,0.5,0.1,0.9,5.37,10.51,1.54,1.67,0.64,9.44,0.33,-7.76,19.96,4.86931225558453,5,10.1686245373823,10.2255434782609,0.751581087255195,0.795195082205052,62.9685,46,63.0401002506266,46,34.4,29,0.9975,0.0025
11,12,2,0.5,0.1,0.9,2,12,0.91,1.68,1.09,7.33,0.14,-5.64,28.25,2.8285643365099,2.76330532212885,10.5424568463765,10.6666666666667,0.626360081215693,1.42069063503317,9.7705,8,9.7705,8,NaN,NA,1,0
12,12,2,0.5,0.1,0.9,2.51,11.94,1,1.68,1,7.74,0.17,-6.05,28.57,3.00471773939305,3,10.6878060787702,10.8333333333333,0.649527346777885,1.34281053747002,12.1225,9,12.1225,9,NaN,NA,1,0
13,12,2,0.5,0.1,0.9,3.02,11.88,1.08,1.68,0.92,8.12,0.2,-6.43,28.52,3.24026676111066,3.22222222222222,10.8456099585359,11,0.682532958648848,1.27801424500228,14.7725,11,14.7725,11,NaN,NA,1,0
14,12,2,0.5,0.1,0.9,3.54,11.82,1.16,1.68,0.85,8.48,0.23,-6.79,28.15,3.52414390141411,3.54545454545455,11.0274860199453,11.1111111111111,0.72080763592431,1.14488090547638,19.5875,15,19.5875,15,NaN,NA,1,0
